GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106
0400000US12,12,Florida,7851983,36622,81244,7097,581612,15127,440864,11419,238383,8588,1018605,18259,384000,10850,164602,7774,622320,14644,944164,19348,1608580,21515,914076,17722,407716,13963,381475,9382,64342,3972,6229212,33057,43864,3569,418474,10047,358718,10838,189463,7360,829927,16444,318698,10425,134149,6471,509010,13659,700106,15830,1350558,20262,687749,16271,308651,11812,335269,8981,44576,3161,816433,19773,18522,4283,100431,8268,41821,3959,23276,2558,93582,5861,32818,4041,12684,2532,43127,3852,105300,7035,155092,6811,112639,6794,43254,4076,29259,3257,4628,1646,146595,9206,5914,2625,9656,2371,5368,1455,2064,1020,21266,2884,5323,1756,1471,628,5312,1142,13393,2291,25081,2826,33056,3690,12834,3227,5282,1396,575,423,116256,8564,2153,712,4379,1376,3145,1282,1808,730,19567,2858,2823,885,1422,683,12583,2015,11489,1956,18347,2521,27110,3798,7308,1454,1090,459,3032,2851,168336,9515,5043,2073,15048,3010,9820,1873,2801,951,24532,3420,11785,1681,2036,741,6407,1223,17309,3104,20629,2904,33765,5116,11534,2036,5640,1525,1987,850,375151,11634,5748,1507,33624,3576,21992,2464,18971,2819,29731,3285,12553,2014,12840,2357,45881,3756,96567,5901,38873,3329,19757,3428,24135,3464,4935,1210,9544,3135
0400000US13,13,Georgia,4287878,28541,47387,4552,305248,9039,445965,11478,141617,7209,509537,13634,251387,9757,109650,5394,272001,9748,461365,12394,877202,18418,360472,11864,211457,9083,212037,8177,82553,6990,3366907,25316,30123,2927,202006,8323,359119,9479,112514,6606,417379,12205,206648,8057,86665,4991,223624,8428,341411,10246,720960,14456,268528,9610,164250,7918,182418,7310,51262,6282,465862,13595,8244,1895,72869,6069,52462,5305,13947,2054,46965,4061,21011,2746,8872,1603,16130,2476,42714,3807,90491,5531,46216,4638,24145,2903,16878,2154,4918,1448,103911,8997,1623,2540,4346,1709,6626,1739,2573,1266,14352,3018,3958,1410,3011,946,6003,1879,14396,3211,17249,2893,17371,3064,5099,1445,7090,1343,214,280,71420,6272,2465,881,3588,2054,3539,1185,909,398,7247,1977,2022,854,631,392,3347,975,6111,1458,18674,3398,11848,2034,3728,1177,854,463,6457,2483,72445,6622,2240,973,9041,2271,5132,1289,1930,783,8429,2058,9896,1989,1353,807,2499,1139,7757,2867,8366,1663,10098,2437,3492,1425,1121,414,1091,589,207333,7306,2692,880,13398,2452,19087,2320,9744,1723,15165,1945,7852,2395,9118,1429,20398,2508,48976,3957,21462,2484,6411,1492,10743,2373,3676,1391,18611,3271
0400000US15,15,Hawaii,639584,6177,8927,1582,41670,3619,21921,2940,15825,2074,67325,5009,30411,3180,9978,1588,41621,3729,62455,4710,123240,6035,96615,5626,26949,3019,47163,4056,45484,4465,432883,7408,4445,950,32142,3081,14616,2411,11151,1643,44305,3601,22985,2914,6994,1364,27181,3034,38784,3735,82070,4415,59567,4722,16665,2417,37215,3721,34763,3819,90031,4817,1750,1071,5418,1380,2986,854,1388,540,9865,1946,3242,1042,899,479,6272,1228,8343,1651,20810,2386,14175,2405,4710,1269,5664,1158,4509,1390,38254,3404,640,447,486,282,1302,588,707,497,5121,954,1105,557,633,417,1874,730,5734,1411,4973,1097,11662,1889,1434,686,2239,767,344,281,28747,2964,469,312,812,586,929,534,512,335,4099,1157,845,468,427,317,1932,817,1752,827,7662,1555,4703,1135,995,670,895,432,2715,1300,20996,3204,279,231,629,404,765,609,318,282,1974,1218,1622,822,336,324,1019,593,2203,828,3816,1276,3937,1174,876,475,749,493,2473,1250,28673,2920,1344,577,2183,728,1323,773,1749,852,1961,708,612,412,689,386,3343,883,5639,1257,3909,1060,2571,1103,2269,748,401,306,680,794
0400000US16,16,Idaho,659175,7871,32776,2890,52140,4130,63271,3828,18548,2466,80890,4729,25647,2470,13214,1985,37299,3463,62695,3275,143607,5527,61211,5538,29611,3283,33360,3201,4906,1082,511398,9036,21124,2232,37550,3345,51637,3227,15041,2107,68333,4545,19368,2156,10714,1827,30121,3069,42827,3034,113964,4827,49134,4879,22245,2785,25405,2599,3935,1047,72245,4987,4770,1241,9976,1912,6313,1575,1918,839,7097,1354,1794,541,836,524,2811,836,8789,1348,14574,1807,5098,1088,2917,989,4930,1695,422,273,5791,1213,0,271,242,196,337,180,66,105,528,447,416,226,42,77,19,33,1731,563,479,252,1363,647,0,271,503,259,65,109,17465,1930,1151,451,773,378,1819,686,266,218,2128,865,194,135,273,219,749,389,769,412,4856,1093,2318,723,1161,597,545,372,463,364,17723,2209,960,502,1442,783,907,458,468,325,1439,462,1846,713,214,233,824,669,1975,794,3862,908,1895,809,772,362,1119,560,0,271,34553,3005,4771,1338,2157,962,2258,735,789,382,1365,471,2029,915,1135,555,2775,1053,6604,1332,5872,1502,1403,592,2516,820,858,413,21,37
0400000US17,17,Illinois,5917742,18998,61950,3838,325747,10222,745254,13675,194930,7695,639074,11457,339795,10722,130625,5726,456796,10038,651427,11149,1303939,16024,531471,12518,288355,10599,228388,6972,19991,2204,4348084,21624,40415,2985,252897,9294,593014,12321,156511,6625,498063,10108,273962,9179,90532,4653,308810,8924,390108,8941,990564,10976,354488,11198,205797,8394,179158,6176,13765,1955,525697,14174,5452,1163,41069,3201,89725,6087,17042,2376,51375,4177,23249,3021,8118,1585,27456,2836,59002,4998,102481,5422,56428,4493,28075,4037,14954,1760,1271,625,525353,12010,811,494,11199,1782,24842,2782,6236,1414,42454,3875,20896,3238,18162,1905,79792,3926,114286,5942,98906,5122,61825,4992,21006,2251,24512,2886,426,324,187597,8152,3419,1668,3577,1082,10717,2128,2311,893,21221,3187,4139,997,3491,896,11619,1871,19483,2547,54461,4283,34041,3357,12269,1738,3358,852,3491,1270,98333,5215,1205,652,4432,1093,10361,1664,1426,613,8234,1757,11637,1715,2923,1373,6528,1773,13688,1917,15834,1900,14376,2415,4687,1291,2637,942,365,323,232678,7593,10648,1349,12573,2325,16595,1521,11404,1933,17727,2478,5912,1308,7399,1153,22591,2573,54860,3401,41693,3135,10313,1624,16521,2205,3769,1034,673,493
0400000US18,18,Indiana,2817192,16009,41775,3563,176641,6484,498070,10806,78337,3896,321282,9672,144744,6295,49808,3568,154507,6653,208220,7601,650773,11471,257137,9219,131190,6413,99082,4742,5626,1430,2343097,17953,25116,2622,136808,5926,426853,10332,68646,3597,273434,8872,128645,6033,41669,3079,133965,5612,162218,6003,549014,10272,199760,8793,103524,5689,88534,4403,4911,1318,258011,8570,4322,938,28531,2620,51787,4203,4825,1173,24143,2710,9405,1454,3764,912,8225,1486,19561,3435,53134,3692,30089,3327,13098,2119,6712,1171,415,340,23832,2796,66,80,303,223,1873,664,443,344,3769,1199,791,616,422,252,657,392,2419,891,7133,1685,4216,1310,1066,630,674,341,0,271,63037,4599,2503,816,2129,797,4586,1045,328,239,8043,1436,874,480,923,512,2636,764,3281,917,19303,2474,13219,2009,4321,1073,690,327,201,192,34518,3114,397,251,2842,1172,5462,1190,791,462,4102,1136,3056,903,718,398,1212,518,3270,1010,5906,1161,4782,1140,1058,438,904,636,18,29,94697,5434,9371,1659,6028,1175,7509,1213,3304,1071,7791,1451,1973,678,2312,818,7812,1328,17471,2432,16283,2281,5071,1153,8123,1562,1568,561,81,130
0400000US19,19,Iowa,1524705,10924,60716,3396,95481,4762,218865,7541,46857,3014,179861,6276,72449,4097,33806,2867,114237,4847,104061,4451,359806,8536,117025,6017,68160,4060,50559,3396,2822,786,1199904,10355,32760,2393,72735,4339,178335,6752,39526,2614,152432,6007,61403,3643,25887,2516,96683,4463,78336,3856,277109,7065,86716,4634,51530,3348,43960,3059,2492,760,150913,5280,4173,1063,16516,1773,27281,2756,4029,1145,11906,1474,4790,1087,3564,1010,10225,1486,10742,1683,33858,2679,13703,2047,6304,1219,3655,1043,167,227,17710,2651,0,271,306,267,2048,919,187,295,2109,994,241,254,8,13,1657,862,1241,624,7573,1484,1565,619,392,360,383,292,0,271,61446,3775,4710,1146,1371,496,4467,1006,846,356,6790,1164,1241,510,2204,827,1283,579,3960,1130,19378,2320,10523,1677,3957,891,708,322,8,14,19343,2305,1180,485,1124,567,2980,861,189,138,2521,761,2650,731,379,335,161,157,1132,478,3499,767,2267,859,488,346,654,428,119,195,75389,4445,17893,1899,3429,885,3754,784,2080,782,4103,1080,2124,670,1764,554,4228,1100,8650,1333,18389,2100,2251,711,5489,1071,1199,512,36,64
0400000US20,20,Kansas,1385380,11544,45822,2550,91020,4116,181282,6917,43144,3224,154627,6524,68249,3740,32647,2421,85389,4171,108726,5641,318157,7950,113096,6684,63772,3853,61525,3035,17924,2975,1127678,11644,29567,2274,69057,3872,153063,6232,36957,2995,127637,5746,57183,3395,27570,2188,73134,3589,85491,4638,259131,6706,90079,6294,51069,3368,53896,3013,13844,2264,131103,6116,3730,929,14417,1884,18699,2382,3650,1095,12331,1521,6336,1414,2478,729,5337,1033,10176,1701,29061,2436,11846,1999,4713,1136,5569,1213,2760,1264,5860,1455,17,27,167,150,275,255,0,271,1455,960,279,204,155,188,70,118,260,256,1421,595,1357,694,162,184,98,136,144,239,37699,3982,2633,761,1286,701,1918,767,390,239,5409,1966,1332,544,751,496,1867,733,1949,821,11684,2115,4801,1560,2564,610,352,204,763,694,23993,2536,870,475,2328,848,3175,909,505,345,3223,919,2030,799,398,311,419,305,2478,1039,3898,1127,2556,874,1128,510,734,358,251,212,59047,3857,9005,1304,3765,1123,4152,933,1642,570,4572,1143,1089,364,1295,489,4562,1207,8372,1339,12962,2007,2457,800,4136,917,876,350,162,185
0400000US21,21,Kentucky,1846577,15799,52907,4923,121363,6767,238306,6927,47327,3610,207753,7182,105364,5120,32764,2749,102567,4264,140232,7277,435078,9440,158295,6806,85236,5224,84675,5130,34710,3375,1509364,15182,33289,2934,87922,5336,204135,6168,39514,3204,178272,6785,92433,4840,25495,2291,88114,3454,110561,6216,362761,8598,116511,5627,66650,4350,76669,4530,27038,2995,195181,7873,8711,2010,25553,3184,26300,2670,4253,1378,18091,2571,7024,1321,4456,1430,6113,1379,13278,1899,42865,3774,24422,3558,7427,1466,5413,1176,1275,623,20647,2881,288,312,1252,634,1365,750,253,209,1156,588,630,382,553,402,1002,473,3109,1169,4762,1193,4907,1480,755,532,615,367,0,271,43792,4028,1630,663,1269,575,1323,571,109,133,4639,1281,1346,784,436,305,2030,739,2509,733,10680,1644,7856,1385,3999,973,551,245,5415,2015,20522,2401,960,519,1080,696,2129,782,569,354,1980,649,1881,673,526,315,429,284,2242,785,4150,1001,2227,738,1019,540,393,382,937,660,57071,4198,8029,1902,4287,947,3054,751,2629,936,3615,985,2050,713,1298,655,4879,1221,8533,1199,9860,2146,2372,775,5386,1360,1034,576,45,77
0400000US22,22,Louisiana,1983471,16556,84592,4985,176883,7276,158315,6402,60973,4623,233445,8701,99003,5668,29666,2869,104301,5083,164004,8571,458599,8793,190405,7768,98912,5522,106568,5600,17805,2195,1619738,17183,68331,4374,130694,6610,134107,6173,50677,4152,192957,8082,84559,5492,26183,2562,90973,4538,131880,7224,381712,7828,139809,6405,78316,4703,95710,5192,13830,2090,213771,9567,9612,1758,34859,3440,16654,2155,4765,1201,24809,3231,7996,1580,1264,587,6558,1135,14922,2260,45989,4222,25831,4098,10281,1823,8360,1589,1871,783,25091,2627,221,255,763,444,885,488,504,534,3105,1036,835,513,842,754,257,300,2144,964,5443,1084,7792,1722,1736,733,525,365,39,73,39038,3738,440,297,2179,921,1029,451,1105,800,5640,1486,461,257,109,108,1829,734,1723,734,9870,1688,8868,2217,3505,1013,559,427,1721,562,37354,3627,3417,1081,3987,1229,1901,587,1444,625,3756,1041,3394,954,568,441,784,479,2942,1058,7254,1688,5927,1736,875,505,761,402,344,245,48479,3517,2571,901,4401,1058,3739,932,2478,977,3178,977,1758,767,700,293,3900,991,10393,1737,8331,1554,2178,767,4199,1147,653,385,0,271
0400000US23,23,Maine,624974,7866,13646,1538,43784,3363,61896,2878,14978,1662,88377,4401,23846,2220,12582,1843,37472,2843,54430,3512,159957,5822,54016,3880,31313,2754,24366,2110,4311,1120,490641,8586,8838,1136,31749,2660,50098,2710,12270,1573,71675,4101,20217,1884,9411,1551,31690,2733,40188,3181,130968,5498,35905,3292,22359,2272,21799,1972,3474,939,61955,3901,1788,581,7982,1613,7445,1276,1409,692,7479,1582,1318,431,1233,673,2196,724,4921,974,14048,1807,8295,1644,2524,839,1170,365,147,244,3758,1116,93,129,87,100,110,126,93,165,896,687,136,154,0,271,130,214,113,108,1428,644,588,400,50,80,34,61,0,271,26157,2867,1119,473,1324,667,1197,452,190,189,4157,1138,371,248,645,329,672,414,1885,772,5711,1186,6094,1261,1611,588,596,396,585,551,8653,1584,318,218,300,189,808,352,157,205,1292,656,1084,654,164,153,193,238,681,412,1848,637,1246,420,206,222,251,190,105,106,33810,2609,1490,514,2342,791,2238,677,859,359,2878,862,720,344,1129,494,2591,742,6642,1148,5954,1171,1888,601,4563,1001,516,327,0,271
0400000US24,24,Maryland,2587044,15630,16419,2031,197778,7641,146569,6368,63620,4682,265770,8884,111759,6964,56816,3943,168490,6990,373371,10396,594268,11152,197306,9437,135913,6677,228054,6626,30911,4158,1969240,17088,9867,1489,140539,6142,120336,5326,50439,4174,205422,8079,93492,6335,44360,3462,133191,5757,270893,8709,463996,10620,128352,6824,99717,6047,184516,6169,24120,3529,259826,9836,1350,817,37449,3755,13136,1951,5131,1155,24547,2996,9065,1893,4049,1190,13269,2188,35086,3844,54584,4041,23111,2986,14229,2348,21449,2603,3371,1285,137221,7220,629,381,7107,1745,4039,1328,2420,1143,15371,2320,2881,1067,2425,805,7055,1664,20642,2354,28646,3109,21689,3147,9146,1910,14628,2064,543,395,73584,6108,989,513,2265,956,1982,1161,797,413,9894,2096,1135,530,893,433,3884,979,7886,2144,20375,3058,14953,2695,4248,1319,2784,1374,1499,732,30021,2712,147,146,2842,1035,1582,575,389,251,3729,1201,2442,828,580,378,745,353,4533,1010,5957,1540,3513,982,1410,582,1594,507,558,379,117152,5485,3437,1352,7576,1872,5494,1095,4444,1047,6807,1579,2744,909,4509,897,10346,1787,34331,2671,20710,2291,5688,1180,7163,1466,3083,962,820,652
0400000US25,25,Massachusetts,3295905,17722,12122,1821,172146,7301,332451,10169,85423,4541,361019,10543,124294,6217,79330,5098,249450,8573,423545,11166,882405,13880,267904,8541,160589,9623,138699,5980,6528,1402,2380507,19775,7227,1241,130555,6126,270668,9183,68901,4013,270034,9110,102748,5549,56002,4548,166587,6657,271552,7076,644988,10712,168546,6565,109473,7135,108438,5667,4788,1112,269743,9087,1447,716,23081,2853,31207,3617,5479,1285,30247,3013,8297,1599,5000,1349,14014,2026,37425,3944,63772,5049,26972,3457,15071,2755,7201,1274,530,329,308201,11394,531,574,6246,2120,10387,1831,1984,743,26297,3539,5565,1309,7880,1454,45356,3548,54636,5001,82188,5704,33915,4166,14004,2717,18841,2434,371,299,150260,7622,878,373,2464,859,6271,1665,2942,1580,18280,2777,3277,1090,3189,773,9134,1824,15057,2432,52094,4165,23394,4033,10776,2231,2190,738,314,296,50834,4935,451,365,2649,1000,3941,1002,1023,622,6579,1735,1977,754,1412,609,2164,706,5976,1517,13778,2177,7524,1732,2339,925,885,463,136,170,136360,5704,1588,693,7151,1350,9977,1671,5094,1361,9582,1825,2430,1051,5847,1241,12195,1718,38899,2877,25585,2739,7553,1540,8926,1495,1144,490,389,313
0400000US26,26,Michigan,4105365,22932,57297,3766,200676,8071,654533,12424,104692,4670,500826,10816,164658,6745,76213,4129,227791,7036,370395,10452,965314,13109,398425,9870,207034,6398,171035,7439,6476,1523,3388113,21187,34611,2715,156575,6489,563535,11187,89329,4119,425839,9996,140496,5628,61852,3606,199737,6923,294795,8616,801916,12544,304468,8285,164658,5787,144890,6808,5412,1320,369083,10003,7953,1756,31453,3429,60954,3649,6825,1370,39508,3458,12903,2078,6363,1488,12014,1462,31833,3167,75932,4184,47741,4332,18981,2101,15852,1833,771,733,53644,4391,548,365,645,477,4699,1211,449,303,7440,1535,1357,729,987,528,1185,634,4749,1153,15552,2349,10584,2271,2518,836,2876,1376,55,108,97743,5494,3071,792,1968,767,4832,1053,1357,597,11947,1813,1483,673,1940,684,3060,903,5972,1134,30831,2810,21265,2705,7170,1384,2847,843,0,271,49200,4075,496,334,2993,1033,7422,1480,981,506,6122,1570,4485,1097,792,389,1082,493,3553,960,10216,1674,7422,1398,2499,815,943,461,194,234,147582,5465,10618,2494,7042,1309,13091,1850,5751,1166,9970,1449,3934,1015,4279,953,10713,1374,29493,2654,30867,2928,6945,1306,11208,1359,3627,809,44,86
0400000US27,27,Minnesota,2678087,13222,62302,3632,156655,5664,367512,7812,81919,3415,311246,6715,125694,4768,57089,3927,195485,5860,250007,8525,646309,8867,212652,8324,120615,5227,88110,3839,2492,572,2089470,14840,33346,2396,120511,4866,300529,6911,68201,3096,253827,5904,106148,4328,45095,3242,152719,5525,182845,6908,500636,8301,159621,6273,92902,4821,70966,3562,2124,580,247882,6435,5416,1116,23585,2509,42151,3049,7213,1381,24906,2501,7497,1240,4548,1120,13131,1869,23231,2601,57249,3571,20973,2430,10166,1465,7591,1163,225,186,90986,5599,317,171,1547,737,4490,1163,1153,532,11217,1797,2231,630,2208,644,12847,1670,13465,1643,23871,2720,9831,1850,2223,797,5532,1130,54,88,77409,4338,4683,699,2405,668,6478,1237,800,366,8941,1322,1949,582,1098,532,5027,1210,4089,829,23002,2680,11855,1925,5818,885,1264,544,0,271,41089,3487,982,410,1641,522,4559,977,618,347,5787,1224,4008,897,804,432,1979,716,3503,853,8619,1401,5507,1242,1519,606,1500,605,63,89,131251,5189,17558,1783,6966,1184,9305,1052,3934,718,6568,1133,3861,882,3336,799,9782,1398,22874,2187,32932,2602,4865,993,7987,1036,1257,487,26,46
0400000US28,28,Mississippi,1146912,12742,27548,2924,83201,4860,142104,6712,27332,3088,140529,6359,59990,4742,15585,2004,56708,4501,73337,4697,269066,8318,114130,7171,58745,4816,63525,3593,15112,2832,955941,13494,18348,2371,61323,4977,119316,6009,24099,2858,122228,5595,50888,4421,13716,1914,49185,4374,57819,4168,230706,7927,94309,6601,45867,3997,56094,3471,12043,2355,124574,7424,5344,1349,16369,2091,19072,2943,2345,895,12634,2253,4296,1173,649,552,4049,1050,7878,2358,25946,2500,13110,2213,6723,1578,5567,1526,592,404,4484,1084,0,271,385,351,139,182,0,271,158,161,349,307,45,71,69,113,312,220,1954,794,574,368,230,213,269,229,0,271,19841,2911,748,472,691,599,1156,636,262,261,1504,889,787,534,194,205,679,531,1271,615,5217,1339,2004,782,3246,1102,487,394,1595,1026,11335,1939,973,840,1729,889,791,447,308,349,556,306,2001,729,296,364,75,113,1011,652,1274,546,1486,886,308,361,487,289,40,65,30737,3230,2135,835,2704,946,1630,592,318,204,3449,1129,1669,637,685,375,2651,940,5046,1380,3969,1038,2647,1126,2371,827,621,423,842,1105
0400000US29,29,Missouri,2786032,17286,48586,3159,177881,6837,325135,8250,81283,5213,325789,8126,145707,5930,63985,3746,193900,6504,257221,8714,645324,10593,237854,8165,135182,5733,128044,5772,20141,2041,2254101,20234,30803,2578,137064,5991,268894,7516,69547,4431,277515,7671,121984,4905,52582,3628,162822,5976,200578,8283,526808,10325,181125,7541,105878,5659,108180,5237,10321,1769,279392,10007,3379,937,27509,2994,40356,3759,7478,1587,26213,2862,12921,2003,4921,1062,13769,1896,24384,2447,63860,4027,27125,3197,12723,1911,13292,1700,1462,685,44758,4231,375,230,1076,627,2925,932,539,306,4240,1388,1741,800,1250,564,2380,858,4531,1031,12271,1701,8782,1898,2610,876,2011,639,27,63,54925,4644,2773,1082,2043,733,2690,861,253,141,6768,1435,1440,699,1318,721,2456,959,2430,777,13915,1678,12129,2389,4550,1088,1744,639,416,296,33883,3010,546,311,2988,1072,3639,1118,464,304,3548,1130,4044,925,636,338,1562,719,2480,852,6913,1638,4321,1249,1270,479,837,424,635,363,118973,4986,10710,1521,7201,1622,6631,1116,3002,793,7505,1353,3577,1182,3278,952,10911,1312,22818,2607,21557,2294,4372,1028,8151,1374,1980,699,7280,757
0400000US30,30,Montana,456480,6283,31250,2802,31755,2877,23539,2167,12135,1656,54415,3756,22382,2128,9116,1667,25361,2422,38655,3291,100791,4252,54769,4062,21336,2390,26885,2178,4091,1280,343993,6266,17808,2172,23079,2358,18128,1958,9533,1531,42335,3368,19228,2058,7081,1519,20946,2321,27971,2670,77791,3781,39821,3787,15682,2179,21574,2198,3016,867,45580,3964,4097,1270,5726,1149,1652,555,1145,530,4863,1451,1260,521,681,360,2114,639,2984,1031,9822,1592,5326,1401,2028,621,3160,996,722,470,3845,1113,571,367,105,126,267,358,48,82,421,370,89,130,0,271,261,172,204,254,953,510,482,482,279,284,165,162,0,271,24320,2583,1725,470,866,342,1197,671,511,357,3438,993,410,254,465,328,325,200,1773,792,5964,1135,5296,1226,1119,490,1124,418,107,134,11622,1476,533,244,481,367,1115,516,306,325,1924,638,544,277,127,120,186,282,379,267,2757,712,1970,681,756,463,481,295,63,110,27120,2294,6516,785,1498,531,1180,461,592,348,1434,536,851,436,762,486,1529,515,5344,1104,3504,884,1874,741,1472,554,381,334,183,319
0400000US31,31,Nebraska,939853,7741,42444,2886,60537,3173,99185,4102,25824,2161,113096,4703,60487,3772,18715,1865,73953,4066,75984,4586,214294,7260,69412,4369,42709,3139,37044,2688,6169,1257,758271,8733,24339,2049,47782,3067,78924,3900,20896,2184,95806,4595,50091,3319,15135,1616,62497,3858,61014,3926,176185,6146,53794,3886,34394,2921,31836,2609,5578,1258,94957,5015,2675,726,8169,1332,15588,2329,3072,1058,8785,1282,5106,1230,1431,733,6210,1036,6888,1524,21218,2263,7774,1637,4167,1122,3450,859,424,241,5526,1190,19,37,201,275,436,285,63,104,859,450,334,388,228,200,283,305,1028,491,973,455,689,449,165,221,248,206,0,271,30769,3114,2340,729,1383,593,1366,607,900,537,4363,1119,1516,620,845,638,1916,772,1557,648,7938,1389,4634,1109,1380,445,631,251,0,271,10256,2040,236,155,653,450,1308,579,114,138,901,381,1716,486,595,738,464,285,890,448,1197,567,1125,873,315,261,575,431,167,291,40074,3019,12835,1360,2349,955,1563,652,779,437,2382,656,1724,426,481,262,2583,841,4607,945,6783,1181,1396,534,2288,737,304,178,0,271
0400000US32,32,Nevada,1216344,13767,15718,2203,100547,5979,49107,4089,24954,3388,142888,7002,61026,4415,20643,3099,69143,4424,124417,5207,180087,7280,305444,10417,51330,3863,60023,4459,11017,1771,963384,13361,8042,1906,81033,4635,38242,3435,20241,2957,113838,6253,50635,4322,15875,2789,54388,3992,88129,5223,150328,6181,241685,9640,39676,3450,52251,3912,9021,1636,128203,6437,2872,906,12714,2492,6031,1512,2237,837,12797,2488,5723,1372,1527,599,5997,1483,15769,2502,16626,2158,34296,3887,6175,1846,4440,1165,999,560,37860,3522,2787,851,690,455,969,551,576,323,5944,1591,1739,929,377,268,1094,614,4016,1133,3354,1075,13651,1970,1428,607,828,576,407,441,25327,3214,771,454,909,410,897,757,361,287,5080,1529,593,347,1071,825,1644,653,959,531,2454,870,7867,1831,1736,648,720,556,265,58,20738,2403,335,225,2465,944,1268,688,534,378,1969,739,1270,564,654,422,866,495,2431,992,2116,694,4830,1266,513,349,1162,648,325,231,40832,3572,911,824,2736,1581,1700,799,1005,506,3260,890,1066,614,1139,540,5154,1336,13113,2060,5209,1261,3115,896,1802,601,622,347,0,271
0400000US33,33,New Hampshire,635208,8972,5269,1080,41543,3785,76469,3988,16788,1924,93205,4948,23344,2863,12358,1724,45251,3253,58302,3528,151446,5216,55660,4378,30637,2774,24292,2236,644,449,515010,9195,2930,712,32340,3124,62501,3524,13774,1943,77932,4465,19209,2287,10234,1695,37625,2775,43127,3126,126798,4747,40307,4210,25258,2519,22331,2209,644,449,54538,3991,627,416,6079,1217,8336,1947,972,468,8279,1841,2183,816,404,349,2233,657,4566,1224,11065,1808,6325,1533,2153,646,1316,580,0,271,2677,857,0,271,74,98,176,183,0,271,680,545,139,171,0,271,143,168,63,79,1004,473,247,242,119,88,32,54,0,271,20228,2426,638,373,591,409,1246,632,81,98,2612,897,106,127,391,222,1139,448,1414,664,6222,1242,4783,1341,987,485,18,31,0,271,7195,1501,39,62,159,179,785,463,196,216,812,420,387,200,139,155,67,82,829,617,1462,611,1788,957,290,310,242,223,0,271,35560,2939,1035,511,2300,863,3425,982,1765,646,2890,784,1320,843,1190,434,4044,1163,8303,1460,4895,954,2210,718,1830,570,353,226,0,271
