GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71
19,Iowa,1534377,10263,1085935,12252,1031867,11557,54068,3377,140009,4678,94184,3780,85683,3824,24679,2321,100677,4586,3210,71929,3466,30405,2490,20085,2166,10320,1447,7493,928,1140,383,1914,600,436,303,29903,2296,638
20,Kansas,1397474,10444,951898,10839,910718,10786,41180,2520,112452,3840,107751,4412,85796,4500,56163,4073,80832,3717,2582,56326,3561,25143,2414,18602,2057,6541,1142,3462,881,874,335,2056,631,3678,866,20654,1980,459
21,Kentucky,1865900,14728,1305580,14491,1249189,14286,56391,3610,143268,5935,107149,4783,131982,5706,75047,3611,99677,4742,3197,56597,3857,30031,2717,22113,2304,7918,1308,2727,714,724,338,2017,614,350,226,20218,2001,530
22,Louisiana,1977429,13074,1422375,15794,1357351,16073,65024,4176,122179,6238,138742,7188,125791,6138,57802,3372,107747,5688,2793,46945,3586,25524,2796,18930,2622,6594,886,1748,501,784,383,1833,673,869,466,15677,1675,510
23,Maine,618200,7454,395035,6340,369137,6362,25898,2297,82161,4405,43557,3119,27720,2225,16656,1741,51958,2961,1113,33228,2512,14429,1664,10711,1422,3718,913,2256,539,351,214,347,196,256,183,15215,1868,374
24,Maryland,2652650,15529,1717413,16597,1622921,18031,94492,4559,236473,7746,198062,6674,119218,5695,243398,8256,134032,5078,4054,121882,4809,68615,3953,47312,3232,21303,2178,7296,1295,1344,504,1794,587,6097,1273,35709,2749,1027
25,Massachusetts,3340024,19655,2288234,19970,2196656,20045,91578,4449,434611,9838,221438,6784,132193,5675,62882,3990,197297,7404,3369,137047,5918,71831,3952,56234,3348,15597,2124,11596,1585,2031,791,3125,700,1230,612,46124,3796,1110
26,Michigan,4146063,17757,3057682,17830,2912367,17992,145315,5376,395531,9355,224451,7135,178791,6125,71211,4183,211649,6900,6748,153937,5004,84502,3924,62251,3372,22251,2157,8552,1434,3106,735,5893,1136,1259,496,48834,3038,1791
27,Minnesota,2754782,14087,1946129,13631,1840228,13370,105901,3708,313229,8164,174626,6061,112693,4356,44942,2947,159435,4870,3728,146228,5027,76061,3683,57435,3291,18626,1494,11580,1718,2797,689,3136,750,1245,486,50451,2396,958
28,Mississippi,1130304,11407,768391,10918,729290,10577,39101,3707,69332,4384,69529,5146,107487,5756,52191,4672,62187,4027,1187,28231,2626,14319,1866,8799,1671,5520,1106,1373,623,566,317,1209,507,581,288,10084,1780,99
29,Missouri,2775442,18484,1947867,16604,1864965,16239,82902,4499,285544,7946,159484,5909,125791,6027,90454,4389,161395,6382,4907,120239,5316,58595,3950,42115,3420,16480,2365,6590,1156,1553,604,2627,631,10376,734,39432,2880,1066
30,Montana,471174,5707,291692,5935,263282,5618,28410,2143,43509,3041,33527,2842,33726,3069,24210,2134,42361,2785,2149,31067,2361,13767,1843,8066,1461,5701,1190,1499,541,415,240,1049,487,1122,648,12394,1311,821
31,Nebraska,959466,7329,662434,7539,627941,7335,34493,2831,83932,3796,66136,3346,48760,3461,28688,2382,67448,3576,2068,46201,2718,19315,1742,13108,1584,6207,1093,1839,575,986,493,1117,422,222,163,21907,1818,815
32,Nevada,1220259,10501,958707,12781,922331,12365,36376,3231,39920,2788,77202,4744,41793,3270,38209,3044,63279,4013,1149,37564,3975,22524,3070,15560,2289,6964,1569,1028,443,577,367,227,166,366,244,12702,1965,140
33,New Hampshire,643519,6906,438647,9094,418073,9178,20574,2102,69754,3806,51563,4060,21658,2312,12214,1523,48918,3593,765,39485,3256,21574,2551,16000,1999,5574,1483,2936,620,416,238,565,435,564,327,13430,1901,0
34,New Jersey,3845302,22039,2842551,21340,2688445,20865,154106,6546,260894,7021,298275,8322,179939,6221,72567,4359,186489,6875,4587,168645,6305,109790,5710,81308,4734,28482,3118,8156,1326,2483,746,2540,887,1744,779,43257,3029,675
35,New Mexico,864035,11042,538360,10609,511974,10297,26386,2632,65751,3759,68115,5175,71058,3807,61954,4125,56726,3484,2071,39294,3079,18801,2157,13551,1845,5250,1264,2930,874,655,345,1223,509,707,399,14841,1860,137
36,New York,9254927,29884,6346404,29854,6007825,29625,338579,10272,910889,13846,843346,16071,404697,8479,193417,7264,544886,9716,11288,349533,8358,196149,7705,141693,6804,54456,4030,18994,2140,6489,1353,4467,934,4151,986,116925,5270,2358
37,North Carolina,4264553,21678,3004037,23482,2853653,22424,150384,6693,309369,9975,233026,8402,288316,10144,176770,6253,246561,8093,6474,191369,7966,115521,5817,89734,4959,25787,2772,7555,1013,1572,580,4503,973,6460,1701,54026,3492,1732
38,North Dakota,416250,6114,274062,6180,259467,5823,14595,1817,38856,3449,24626,1977,25248,2208,19435,1908,32779,2167,1244,20982,1741,7008,955,4864,815,2144,573,608,285,122,75,967,354,561,278,11439,1254,277
39,Ohio,5193449,21153,3790967,21424,3649124,21610,141843,6051,473053,8657,369673,8826,189385,6204,103449,5109,259806,7048,7116,178626,7286,99002,5433,78791,4768,20211,2186,8770,1244,3932,924,4899,916,1809,703,58868,4014,1346
40,Oklahoma,1672379,10097,1158531,9658,1101308,9400,57223,3384,105108,4353,93692,4513,119406,4797,87042,4276,105174,4342,3426,55872,2764,28229,2236,20788,2039,7441,1163,1856,506,532,286,2323,695,2661,713,19782,1794,489
41,Oregon,1744948,13370,1204720,11890,1133153,12283,71567,4070,161056,5930,115907,5235,88038,4884,37682,2674,135544,5824,2001,104688,4946,51953,3302,37354,2870,14599,1684,5370,1175,1432,583,3562,961,942,531,41045,3413,384
42,Pennsylvania,5753977,21345,4152957,23749,3982623,23955,170334,5984,668989,13261,310394,7756,197524,6450,122241,6037,293118,7054,8754,226703,6524,129008,4758,102920,4446,26088,2728,19403,1938,4382,749,3942,630,2312,651,65028,3179,2628
44,Rhode Island,479017,8312,326713,7601,312900,7671,13813,1743,59385,3525,30942,2433,20033,2133,15559,1955,26102,2429,283,18165,2160,9272,1617,7576,1450,1696,658,1462,584,159,159,826,511,462,242,5984,1092,0
45,South Carolina,1960684,17594,1395241,16673,1336568,16300,58673,3385,117507,6035,106998,5687,147286,5565,86057,4278,105112,5946,2483,68210,4616,39479,2970,31489,2766,7990,1486,3331,927,686,368,2377,733,2837,1443,18902,2468,598
46,South Dakota,425858,6290,275736,5910,256599,5922,19137,1924,47868,2996,28766,2671,18294,1914,18664,2445,35191,2190,1339,24290,1628,8960,1165,5398,1039,3562,834,1279,500,222,146,151,173,814,565,12417,1298,447
47,Tennessee,2810215,16828,2018166,18813,1952825,18410,65341,3908,212132,6708,202716,6806,116314,7030,76607,4924,180783,7124,3497,101618,5144,50914,4062,41615,3639,9299,1465,6791,1367,1602,747,1433,626,1381,546,38636,2981,861
48,Texas,11604759,31349,8461083,36874,8149199,37616,311884,7771,641023,13206,754089,16426,591013,14572,371066,11168,769167,17601,17318,455654,11353,256900,8330,204832,7748,52068,4069,18557,2466,5990,1102,7602,1459,12004,2122,151946,6759,2655
49,Utah,1295307,8791,939865,10970,889051,10986,50814,3478,90849,4349,77175,4049,78641,4303,47669,3567,59292,3800,1816,61813,3734,37362,2950,25611,2255,11751,1700,2492,716,750,378,1439,572,692,345,18744,1907,334
50,Vermont,316819,4944,195767,4006,180458,4428,15309,1918,45607,3107,21777,1797,15570,1789,7888,1033,29585,2189,625,23193,1919,10112,1227,6241,1020,3871,724,2112,620,393,207,857,362,166,126,9283,1097,270
51,Virginia,3873831,22202,2561641,22368,2437236,22230,124405,5523,287836,7765,297747,9424,155979,6040,370899,10392,194504,6655,5225,187750,6797,102353,5562,77501,4570,24852,2559,9550,1544,2293,700,4329,1061,17095,2347,50874,3586,1256
53,Washington,3134874,16202,2136554,17423,2023648,17596,112906,5134,256327,8057,190436,6414,199438,7005,155040,5423,192869,6508,4210,175237,6460,94254,4720,70511,3958,23743,2944,9856,1668,3179,844,8347,1443,5963,1319,53046,3703,592
54,West Virginia,717978,10437,495379,9578,479766,9608,15613,1850,51851,3016,49007,3354,59198,3346,29546,2318,32329,2661,668,21171,2177,12146,1782,10211,1579,1935,700,915,425,479,302,1330,560,753,430,5548,1058,0
55,Wisconsin,2747184,12053,2003057,14831,1915911,14359,87146,3890,258264,6616,181401,6074,126423,4915,34603,2195,138853,4864,4583,109393,4430,56928,3357,41751,2764,15177,1599,6922,1049,2672,669,2927,737,505,186,38137,2150,1302
56,Wyoming,293039,5290,195210,4759,181196,4751,14014,1945,17013,1861,26222,3052,21762,2372,11296,1738,21132,1957,404,15788,1997,7219,1436,4875,1267,2344,756,743,422,275,266,557,237,145,211,6801,1082,48
72,Puerto Rico,1055024,12424,669474,12256,642513,12329,26961,2682,50391,3512,63939,3437,156029,6603,21231,2276,92446,4703,1514,21207,2395,7663,1443,5856,1320,1807,626,1686,695,371,319,853,448,271,263,10019,1528,344
