GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
12,Florida,8111142,28173,85297,6395,863368,19034,474155,12687,290585,11865,1029933,20034,408316,11529,191043,7887,707321,12864,921588,15653,1455590,21233,829440,18486,416887,8998,385922,11788,51697,326298,11200,5223,1252,35804,3393,16137,1984,19474,2530,25002,3124,12219,2287,10090,1594,47491,3699,79860,5251,31814,2608,13830,2132,19256,2487,4360,1193,5738
13,Georgia,4287027,22641,56472,4756,379928,12647,502736,11380,162528,7980,493053,11748,267475,8626,119642,6178,293079,9269,441087,12931,763626,16430,330917,10187,198112,8633,216296,7958,62076,182533,7137,5031,1212,12193,2338,9817,1530,10201,1964,13366,1913,6419,1711,5995,1183,18636,2606,45120,3641,17759,2367,8898,1759,8872,1566,3924,1145,16302
15,Hawaii,629882,7186,9823,1862,49868,3385,15994,2146,17306,1990,70291,3925,32686,2748,12695,2073,39648,2949,61729,4052,115788,5384,87863,4812,26940,2364,52427,4278,36824,27162,2434,1249,611,1439,680,1173,648,1297,640,2688,887,312,211,657,342,3394,935,5951,1214,3653,957,1743,607,2335,753,181,130,1090
16,Idaho,656843,6577,37451,2470,70083,4702,71013,4647,20386,2253,79845,4444,27848,2108,13343,1992,41806,2882,59728,4297,123273,4328,49410,3986,25890,2741,31331,2583,5436,33874,2970,5746,1070,3872,1206,2169,607,901,487,1650,486,1221,552,604,402,2784,815,6689,1681,4748,1103,1475,452,1783,563,232,162,0
17,Illinois,5968506,20652,65039,4116,396940,10374,811550,15238,236368,7124,642192,13578,348037,9511,144645,5490,481978,12028,619942,11594,1206161,15875,489153,12940,287913,8877,221379,7632,17209,218219,5775,14080,1924,17068,2304,13650,1480,10631,1746,14426,1865,6721,1181,7262,1207,18918,2379,49413,3207,36316,2918,8289,1387,14807,1976,3300,1045,3338
18,Indiana,2901321,16538,39692,2851,202141,8179,606146,9644,92801,4418,332465,10375,148774,6220,51794,3522,159803,6591,200088,6865,598427,11796,235881,8155,135258,5937,94366,4001,3685,94258,4901,7954,1151,7451,1667,6651,1092,4052,1037,8384,1246,2156,600,2013,583,8267,1647,16179,1993,17367,1832,4331,1085,8366,1585,1087,501,0
19,Iowa,1507545,11140,62745,2999,100211,4380,239903,5519,51279,2857,176473,5706,71160,3953,33852,2710,108205,4410,99637,4302,343963,6735,111191,4654,61718,3309,46021,3012,1187,71493,3075,22810,1994,3097,802,2570,680,2216,660,4601,830,1458,437,1507,605,3500,719,8238,1400,15126,1527,2185,620,3558,590,627,290,0
20,Kansas,1387246,11754,53709,2809,90344,4510,191555,6835,47293,3053,157713,6332,70172,3816,42266,3888,90089,4421,105102,5048,298847,7728,101220,5198,59165,3353,63842,3338,15929,59451,3586,11127,1342,3081,900,2408,612,2581,809,3239,774,1024,423,1392,513,4681,1147,8247,1366,11597,1470,1990,700,3515,777,905,469,3664
21,Kentucky,1834746,16795,59681,3640,135685,6078,263933,7816,59177,3521,216124,7673,107393,5221,31791,2799,107131,4458,131770,6141,396227,9076,133329,6501,83905,4585,90907,5671,17693,58981,4174,9242,1482,5988,1406,3008,869,2335,892,3741,1014,2159,850,519,285,3266,642,8511,1438,9616,1373,2007,627,5757,908,1642,540,1190
22,Louisiana,1828690,15492,74388,4671,171164,6142,154438,6749,64209,4371,222950,8623,87729,4870,30499,2785,110195,5459,149990,6705,389184,9503,163291,7049,94493,4733,100801,4721,15359,39698,3507,2197,740,4230,1120,2292,767,1776,619,2858,742,1823,648,495,295,4187,1174,7113,1290,5842,984,1719,606,4347,931,706,366,113
23,Maine,634690,7536,17618,2070,55352,3295,65331,3824,19027,2088,82575,4748,21000,1818,14490,2073,38105,3090,48679,3251,160662,5571,52783,3807,27136,2491,27016,2062,4916,31592,2352,1329,464,2642,678,2297,643,1919,730,1751,664,519,245,1325,541,2115,588,5532,1097,5922,1210,3231,777,2524,719,486,349,0
24,Maryland,2540390,17577,16149,2155,204421,6953,153119,6576,71411,4612,282168,8875,112508,5770,62592,4331,182507,6597,344135,8283,549338,12531,194371,8583,126980,5800,220687,8661,20004,102616,5905,3703,860,8208,1610,4805,981,3141,965,7321,1433,2415,1026,4085,1047,8815,1425,26874,2648,18340,2048,4811,1029,7061,1074,2804,991,233
25,Massachusetts,3247821,18881,10805,1655,224870,8978,352120,10564,100737,4852,346858,10126,120392,5527,94354,5238,268416,9027,397920,11051,800051,15911,260676,8695,142464,6560,122813,5626,5345,113918,4956,1094,458,6677,1290,7378,1337,5052,1190,8177,1537,1590,664,7296,1296,8705,1385,31557,2319,21131,1963,8149,1525,6413,1293,610,310,89
26,Michigan,4388084,22399,50115,2678,264048,7813,828589,11658,138191,4985,507677,11861,176310,6110,87856,4452,264439,7249,386771,9437,941636,12419,381535,8645,204264,7100,152667,4877,3986,152516,5319,9734,1379,10576,1542,10081,1416,5365,1223,12402,1483,3083,898,3931,821,12142,1809,29851,2395,32328,2327,8186,1609,12285,1595,2511,745,41
27,Minnesota,2691467,13204,64294,3278,178924,6171,398816,7995,95587,4341,302334,7997,121778,4580,62355,3640,206852,6377,252436,8013,596247,10181,209119,7103,114010,4474,86405,3549,2310,131054,4893,20740,1476,8386,1284,8056,1020,4388,748,8315,988,3620,750,3472,654,10961,1461,22571,2330,27350,1976,4682,832,7165,974,1278,462,70
28,Mississippi,1136395,11451,28380,3104,89824,4887,175917,6601,34909,2995,136020,6064,53226,3710,17306,2124,57342,3530,66641,5140,252137,7185,99461,5670,53537,4943,60410,4087,11285,24199,2369,2413,775,2250,911,898,427,792,350,1967,706,1044,556,450,292,2258,726,2848,830,2646,733,861,584,3831,1080,266,212,1675
29,Missouri,2798817,18303,53684,3419,206194,7291,346187,8701,98147,4333,335055,10358,148826,5764,68394,4171,197550,6658,239486,7113,596862,12275,236679,8474,134784,6002,120935,5664,16034,113016,5182,16046,1680,7901,1550,7063,1470,5506,1118,7101,1270,3085,841,2622,854,8109,1495,16654,2051,18945,2362,4380,1012,9594,1658,1188,459,4822
30,Montana,458738,5425,35451,2558,46146,3076,22798,2418,14229,1962,52759,3063,22079,2037,8905,1391,24412,2263,32555,2538,96958,4323,46517,3947,23579,2482,28506,2631,3844,30792,2339,8547,1102,2102,639,1010,398,633,432,1543,521,534,234,645,362,1536,661,5273,1157,4211,801,2394,726,1974,671,365,321,25
31,Nebraska,929445,7763,47515,2208,59695,3899,107869,4752,31210,2090,106748,5031,58619,3232,20645,1952,72160,3277,75178,3230,201752,5203,65818,3413,39786,2910,36413,2706,6037,45325,2660,14319,1231,2879,827,1446,482,1314,543,2539,700,1237,440,921,532,2910,696,4918,1252,7936,1137,1657,582,2890,853,359,206,0
32,Nevada,1222402,11319,17807,2067,148192,7052,56437,3893,35252,3399,124597,6621,56182,4078,22150,2434,83899,5441,122225,7248,157866,7286,293186,11283,45817,4089,51087,3397,7705,37455,3214,1421,628,2619,837,1062,424,1462,611,3525,974,1074,575,926,484,6089,1397,10914,1625,2429,790,2771,943,2728,941,297,230,138
33,New Hampshire,643983,7819,4904,973,51398,3108,82753,4352,22287,2421,97932,4723,20795,2392,14604,1966,45111,3543,56400,4016,143487,4747,52919,4801,28936,2791,21858,2166,599,29328,2667,982,556,3104,879,2835,797,1502,478,1849,588,664,306,648,340,2846,926,8103,1458,3541,731,843,453,2130,562,272,217,9
34,New Jersey,3940392,22020,12819,1541,253131,9548,413975,10333,170107,6867,467220,10546,236278,8343,117052,5163,322911,9514,451665,10130,833581,13314,301432,10749,178176,8265,175430,6102,6615,133940,6018,2630,701,9410,1579,8484,1391,9088,1414,10690,1596,3854,992,5158,1091,15148,1895,36875,3227,16517,2029,6206,1098,9085,1348,795,425,0
35,New Mexico,851799,10070,31539,3039,79980,6082,45201,3859,20115,2720,98185,5860,36677,3347,17850,2412,45113,3316,95903,5416,184233,6978,89080,5679,40566,3605,60133,3566,7224,39354,2808,2783,827,2994,970,3551,971,396,300,2383,706,1402,750,1228,533,3342,941,7167,1184,6864,1247,3418,855,3143,926,555,302,128
36,New York,9019546,34791,52611,3564,549127,12653,672106,14938,293283,8671,940373,18737,481925,11950,313649,9607,836491,14634,995897,18319,2246815,23521,745451,15081,440798,12699,429225,11726,21795,331806,10099,9813,1384,22423,3057,15268,2057,13248,1904,26406,2645,7393,1388,15640,1802,34313,3335,70542,4830,59126,3595,25876,2456,26893,2859,2410,549,2455
37,North Carolina,4110108,19233,59790,4351,378057,10450,583836,12580,140998,6453,455475,10419,180799,7484,86823,5125,267119,9341,348316,9785,869164,12401,323588,8832,179707,7807,164668,6652,71768,146489,5701,7156,1298,10085,1679,9821,1704,7797,1377,8912,1474,4588,1119,4904,1022,12258,1811,31156,2548,22707,2485,7407,1251,9044,1385,2508,965,8146
38,North Dakota,347930,4908,29747,1829,24018,1856,27569,2030,13173,1747,43164,2744,17228,1635,8055,1391,20219,1926,21068,2017,78643,3777,29905,2757,13229,1413,17093,1728,4819,19182,1643,9935,1025,919,382,359,223,231,140,764,372,487,245,184,167,556,292,1476,451,3140,689,226,160,726,218,179,193,0
39,Ohio,5354889,22468,59099,4076,329181,8536,908611,12579,188092,7167,614226,12056,267351,7810,114306,5322,371196,8022,462023,10057,1164996,16975,434803,11087,235688,7199,197220,6430,8097,163769,6573,14660,2239,10631,1683,14642,1688,8281,1289,13118,1826,4680,988,4807,1004,14846,1827,30124,2831,29296,2263,4962,1063,12085,1585,1592,584,45
40,Oklahoma,1572763,11550,67541,3778,113834,5793,165202,6543,57882,4177,176985,6900,80188,4101,42327,3112,95105,5059,124445,5008,329765,9036,133842,5237,78723,4834,92146,4516,14778,58478,3613,7926,1440,4640,1325,2907,802,2594,818,3671,779,2185,732,2262,913,4333,1096,9007,1298,9025,1341,2371,699,4827,991,1464,636,1266
41,Oregon,1786447,13395,63981,5311,137514,6608,228832,8125,67833,4443,215387,6339,82933,5384,41143,3326,120784,6033,179881,7436,331887,8726,158023,6302,77795,4119,77314,4706,3140,105312,5572,12518,2518,6475,1356,6036,1124,3974,954,5958,1270,3147,1147,3402,904,8152,1271,22955,2442,16487,2047,5875,1041,8404,1446,1787,751,142
42,Pennsylvania,5620276,21522,77823,3991,361332,9425,747858,12453,190442,6803,665373,9908,301974,7945,120489,5383,380182,7846,529837,10812,1325579,13998,429094,12237,260742,7182,223099,7029,6452,184211,6021,16314,1938,11296,1421,13795,1740,9051,1335,13096,1438,6241,1007,5482,994,13854,1808,39166,2600,27599,2078,8474,1276,17781,1910,2000,508,62
44,Rhode Island,491261,8825,1709,708,35261,3793,52535,3784,14989,2088,49974,3624,18331,2299,9422,1501,41844,3224,45819,3276,128595,4929,43045,3279,24935,2529,22343,2630,2459,13648,1609,113,137,1557,833,1134,523,563,402,501,412,190,165,210,177,1550,548,3748,864,2729,900,847,361,374,250,45,76,87
45,South Carolina,1912256,14500,18368,2383,167475,7187,294173,8185,62226,3923,225740,7373,86507,5329,30964,2897,120580,6295,161377,6402,360568,9802,172811,8515,91172,4695,89266,5275,31029,66494,3658,2195,926,6179,1285,2576,792,2542,842,4352,1119,2052,1053,1260,560,6773,1220,11844,1781,5746,1271,3031,1355,5066,1258,656,511,12222
46,South Dakota,399314,5017,29105,2171,27953,2218,43820,3149,12763,1593,47291,3337,15349,1579,6950,1099,32147,2546,20663,1921,92461,4477,33407,2408,16556,1652,18451,2060,2398,26112,2003,12531,1310,1109,438,1138,491,339,204,1007,399,393,228,250,181,991,450,1956,576,3360,837,816,334,2139,478,83,97,0
47,Tennessee,2745278,18441,30550,3116,209145,8001,423853,10470,102093,5254,331597,10859,184018,6936,54252,4393,171076,6929,234955,7282,526950,10400,222021,7597,138920,5963,109622,5424,6226,85980,4880,6324,1197,7021,1597,6295,1194,4331,1124,6237,1085,3173,913,2842,1044,7699,1465,16892,2316,11113,1656,4701,984,8737,1703,488,329,127
48,Texas,10489374,26788,297172,9683,969088,19759,1053219,16875,391775,10687,1233484,19489,587846,16826,243426,9295,728176,16688,1065892,18875,2011355,20407,847463,16759,541625,11823,441141,12054,77712,368440,11101,23191,2839,27350,2832,23222,2399,18136,1788,29936,3148,13449,2203,13273,1964,36833,3028,76367,4785,53627,3570,16759,2774,27776,3149,4577,766,3944
49,Utah,1190619,11287,23105,2066,101961,4584,131816,5959,37453,2818,143731,6230,63210,3681,30194,2727,89597,5011,125391,5765,225885,5322,96885,5329,52032,3376,65323,3735,4036,54558,2916,1749,597,3701,963,3078,949,1810,714,4366,1214,1590,499,2264,637,6336,1436,10452,1634,10960,1380,2892,764,4225,888,1135,420,0
50,Vermont,317938,5028,8121,1081,27453,2178,38345,2426,8984,1328,36282,2077,10188,1251,7057,1062,14867,1724,26450,2414,79350,3153,30600,2552,14402,1412,15182,1683,657,17547,1731,1510,404,1115,406,1145,359,523,350,1231,419,208,168,564,307,954,339,3773,830,2842,591,1813,468,1668,552,138,146,63
51,Virginia,3708749,20489,43028,3646,321135,10119,325065,9630,85211,4844,395212,10898,159804,6289,101985,5011,248976,8457,502161,9881,694067,13196,272378,10008,174756,6572,287085,10221,97886,149168,6429,6484,1203,11282,2086,4475,1025,3616,967,8032,1281,4078,1257,5122,1267,11321,1804,36999,3110,19549,2531,6885,1497,11072,1687,3478,814,16775
53,Washington,2983535,16338,79044,5035,235790,8332,325948,9193,102336,4959,319498,9383,146189,5723,88828,4329,198903,7324,319152,8593,582788,9912,250821,9962,141691,6692,153875,6174,38672,154032,5281,7017,1372,10536,2007,12152,1706,7162,1343,10052,1544,3950,1107,5437,1194,15546,2013,34012,2761,23587,2740,7708,1173,11497,1762,3210,925,2166
54,West Virginia,722416,9679,34431,2989,53675,3595,66158,3903,19556,2197,93424,4425,42946,3345,11792,1834,36602,2912,54080,3546,168176,5771,64483,4180,32471,2506,43349,3155,1273,18125,2323,1229,486,1444,740,731,403,597,360,1195,410,688,517,408,252,898,468,3162,1073,4326,1076,1128,446,1670,621,619,394,30
55,Wisconsin,2769424,14626,72923,3150,179011,6212,533938,10406,95202,4677,314419,8647,124411,4639,57073,3444,174990,5133,199692,7222,585548,9977,227265,6640,110832,4124,90923,3578,3197,110344,4056,23660,1817,7386,1101,8155,1197,4688,1011,7621,1279,2680,725,1702,508,6288,1001,16023,1864,17886,2008,6038,1110,7295,930,905,285,17
56,Wyoming,273007,4646,30837,2103,23123,2422,13505,1782,6404,1276,31203,2720,17423,1882,4602,1154,10890,1640,17380,2138,56685,3194,28568,3338,12552,1961,16184,1921,3651,13915,1929,3924,913,928,571,135,128,150,168,396,247,417,387,493,375,839,528,2255,793,2295,807,486,292,1457,518,140,161,0
72,Puerto Rico,1163621,14744,17280,2184,96840,3960,124336,5688,36620,2823,155498,5747,41812,3340,22487,2331,66690,4675,100106,4755,239464,8580,92652,4560,58014,3717,110633,5613,1189,24762,2633,304,268,1378,557,1411,632,527,399,3310,834,651,401,413,288,1971,775,2960,733,3271,743,1907,931,6108,1102,551,382,0
