GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US31,31,Nebraska,939853,7741,329379,7577,151073,5925,235659,7062,12551,1593,81319,3691,127850,4328,2022,680,758271,8733,268593,7046,118134,4971,195658,6278,9031,1295,66078,3149,99033,4018,1744,640,94957,5015,27036,2709,16157,1994,19893,1746,1597,634,10705,1674,19458,2255,111,130,5526,1190,1569,576,1237,558,1977,648,19,37,173,272,551,289,0,271,30769,3114,10121,1719,6393,1256,8815,1530,548,292,1725,622,3167,844,0,271,10256,2040,2376,699,2131,1228,1152,404,15,43,995,567,3420,914,167,291,40074,3019,19684,1880,7021,1254,8164,1446,1341,393,1643,663,2221,624,0,271
0400000US32,32,Nevada,1216344,13767,330016,8090,329043,9057,312037,9573,2048,955,118862,6241,119729,5595,4609,1249,963384,13361,270231,7869,252881,8240,249084,8277,1187,655,93778,5242,92337,5425,3886,1135,128203,6437,26863,2531,39938,4656,29959,3925,181,228,17326,2684,13753,2431,183,225,37860,3522,4328,1269,15616,2007,10587,1771,145,238,1749,608,5143,1476,292,385,25327,3214,4131,1085,8448,1766,7588,1702,26,48,1340,535,3681,1371,113,69,20738,2403,4244,975,6500,1501,3659,1131,137,167,2748,796,3315,1007,135,163,40832,3572,20219,2703,5660,1187,11160,1724,372,456,1921,971,1500,666,0,271
0400000US33,33,New Hampshire,635208,8972,233423,5855,107360,5334,169863,6766,2091,566,51309,3519,70708,4359,454,391,515010,9195,191354,5330,84332,4761,141412,5958,1198,373,40198,2976,56062,3816,454,391,54538,3991,15808,2102,9637,1661,12436,2536,192,168,7708,1343,8757,1749,0,271,2677,857,861,451,465,282,977,609,0,271,74,98,300,238,0,271,20228,2426,6000,1240,6113,1530,4874,1070,489,332,923,430,1829,804,0,271,7195,1501,1687,580,2509,1116,1434,683,39,62,189,185,1337,490,0,271,35560,2939,17713,2114,4304,1005,8730,1407,173,139,2217,839,2423,929,0,271
0400000US34,34,New Jersey,3843779,24407,1433623,19937,663769,14926,1028654,16274,13520,6809,284341,9026,415126,11026,4746,1347,2899096,20955,1162312,16179,439657,12028,793210,14535,3291,821,209413,7733,287511,8474,3702,1169,351941,9908,95597,4835,76792,5629,83961,5046,1677,726,38041,3689,55598,4875,275,317,218085,7239,53942,3332,64556,4646,55415,3899,469,318,12168,2235,31535,3365,0,271,134049,6803,32237,3249,39082,4017,35177,3119,2836,2611,8331,1846,15702,2614,684,608,78438,6116,11975,1840,25361,4192,13208,1945,804,540,8614,1856,18391,2741,85,114,162170,7596,77560,4846,18321,2271,47683,3195,4443,4896,7774,1573,6389,1396,0,271
0400000US35,35,New Mexico,858041,11853,286429,8614,178019,7734,208666,7547,8604,1462,98507,5314,74359,5041,3457,996,669348,12014,222061,7938,137042,6941,169473,7434,5802,1249,73370,4519,58653,4539,2947,799,97695,6857,30943,2801,18926,2555,21573,2901,1891,863,16000,2406,8109,1829,253,249,9066,1601,3021,858,2249,835,1653,595,0,271,997,546,1146,859,0,271,21437,3055,7480,1415,5678,1560,4804,1236,496,508,1138,717,1822,687,19,32,15398,1926,6835,1213,3029,903,1887,690,112,121,2042,645,1333,507,160,175,45097,3885,16089,1886,11095,2016,9276,1583,303,223,4960,1455,3296,971,78,133
0400000US36,36,New York,9225086,34122,3626733,30908,1730017,23666,2300668,29357,24463,3751,680509,14613,849692,14683,13004,1990,4876262,26729,1901720,22119,794982,13709,1220812,20378,12035,1757,411133,9453,528922,11382,6658,1286,669991,16233,212506,7229,132563,7084,163702,7146,3618,1234,81909,5535,74415,5056,1278,639,2603769,26828,1059254,16265,576091,14104,655453,15063,3246,2282,142026,7568,167057,7204,642,420,576272,13500,219660,7920,132892,6244,156053,7029,2675,901,20478,2939,42554,4016,1960,910,154978,8046,58661,4167,33222,2993,30438,3760,498,266,9967,2281,22114,3082,78,77,343814,11587,174932,7016,60267,4219,74210,5299,2391,1332,14996,2261,14630,2068,2388,1755
0400000US37,37,North Carolina,4155536,23428,1465070,18646,687228,15257,990914,13789,28183,3454,376605,11307,546158,12629,61378,5075,3363254,22039,1213457,17422,540118,11936,836566,12982,17049,2075,278630,10455,444253,10794,33181,3162,444985,13645,122568,6510,81969,5753,77537,5103,8559,2619,76570,4657,72245,4985,5537,1819,42487,3935,12742,1620,12540,2088,9853,1935,0,271,2384,1075,4809,1542,159,190,81552,6527,22861,3877,21816,3499,17758,2613,726,501,5418,1258,6359,1619,6614,3160,42515,3667,9669,1626,9321,1796,7075,1358,514,455,4132,1228,10530,1819,1274,593,180743,10092,83773,5479,21464,3091,42125,3112,1335,806,9471,1922,7962,1721,14613,5178
0400000US38,38,North Dakota,360805,4245,122720,4812,59733,3452,87711,3864,5080,910,39154,2930,44541,2652,1866,594,283994,4758,94974,4319,45354,2864,72401,3476,3988,889,29769,2626,35855,2430,1653,534,38956,2771,11332,1250,6692,1210,7717,1488,542,286,6916,1282,5576,1037,181,181,1249,527,422,323,509,381,166,241,0,271,72,119,80,99,0,271,12320,1334,4334,819,3012,638,3012,981,254,144,624,266,1052,406,32,52,4558,981,1066,538,1068,375,708,407,84,109,551,338,1081,469,0,271,19728,1719,10592,1226,3098,750,3707,646,212,115,1222,528,897,343,0,271
0400000US39,39,Ohio,5178127,22838,1771715,19197,915498,15353,1300948,15842,16668,2392,395566,9926,772694,13420,5038,1348,4299983,22289,1509811,15559,716315,12013,1098103,14567,11297,1834,319466,8837,640679,12245,4312,1256,432739,10836,117000,6319,91118,5291,94385,4815,2395,765,48988,3458,78409,4992,444,328,93322,6523,21303,2221,30526,3934,21846,2375,594,771,3484,1314,15518,2754,51,85,116361,6171,33249,3306,33707,3165,29262,2836,337,238,6555,1508,13107,1958,144,174,49961,3811,11608,1987,12166,1620,9882,1564,308,311,3476,925,12434,1647,87,105,185761,7846,78744,4572,31666,3177,47470,3467,1737,715,13597,2118,12547,2182,0,271
0400000US40,40,Oklahoma,1628521,13880,532824,11762,276902,8430,412701,8678,12287,1711,181389,6670,198145,6876,14273,1924,1335234,13505,446947,11362,219837,7471,351109,8760,8673,1390,138790,5518,161508,5562,8370,1507,177095,7514,49503,4105,31672,3208,34792,3234,2151,657,33310,3679,24469,3353,1198,627,6820,1360,1526,593,1317,599,2131,922,58,106,631,548,1116,511,41,63,31297,2900,8130,1366,8721,1625,6995,1264,257,181,2771,948,3189,836,1234,623,21861,2616,4796,1215,6553,1442,3105,1034,284,239,2016,581,4758,1053,349,231,56214,3944,21922,2038,8802,1117,14569,1737,864,438,3871,989,3105,819,3081,1230
0400000US41,41,Oregon,1752305,13716,626818,11332,310545,11052,434688,11169,33407,4064,135682,6116,209792,8473,1373,617,1265423,13314,452334,10157,210738,8831,321061,8200,15871,2194,105403,5342,158928,7251,1088,552,183004,6262,49774,3923,33162,2837,41781,3982,11354,2707,19577,2428,27356,3316,0,271,73253,4821,27354,2642,16430,2638,20923,2746,107,170,1948,851,6256,1370,235,318,65456,4995,22344,2775,18411,2595,17634,2460,1019,517,1595,725,4453,933,0,271,56306,3749,24519,2966,10700,1708,10228,1672,945,582,3372,1037,6492,1304,50,82,108863,6321,50493,3875,21104,2658,23061,2424,4111,1923,3787,997,6307,1209,0,271
0400000US42,42,Pennsylvania,5678712,25811,2031269,18190,974188,15379,1408979,17272,19711,2034,477614,11547,762700,14587,4251,1019,4343148,25853,1585516,15189,692348,13173,1080376,13931,11558,1370,373549,9297,596932,13528,2869,745,508841,12021,140609,6335,101802,5544,113134,5612,3595,965,63597,3998,85812,5055,292,325,313110,10130,114504,5948,69508,5346,86823,4559,394,349,10774,1916,30938,3735,169,241,227187,8149,67974,4607,63689,4913,62110,3277,1653,684,10763,1977,20485,2529,513,581,74882,4557,19846,2122,17230,2138,13342,1908,1022,364,7091,1628,16278,2108,73,120,211544,8309,102820,4720,29611,2341,53194,4070,1489,472,11840,2544,12255,1770,335,318
0400000US44,44,Rhode Island,480342,8094,185931,7048,94102,5845,115616,4853,1211,618,32716,2835,48709,3890,2057,746,387446,7784,155345,6554,73040,4787,91455,4713,804,536,26755,2583,38454,3427,1593,660,41567,4030,12722,1938,9043,2178,9705,1989,321,213,3671,1082,6043,1623,62,108,10987,2060,3081,892,1992,1026,3814,1013,0,271,573,564,1527,645,0,271,16325,1853,4668,933,3767,1007,5932,1329,0,271,372,261,1380,684,206,140,5972,1411,2216,903,1355,636,1388,601,86,139,511,460,368,264,48,83,18045,2483,7899,1412,4905,1638,3322,866,0,271,834,551,937,604,148,135
0400000US45,45,South Carolina,1926542,15646,619376,10385,346017,10026,488183,10268,8102,1581,183457,7490,256647,7954,24760,2335,1580073,16190,533952,9911,271190,7824,413092,10120,4766,1285,137901,6589,209367,7987,9805,1959,193979,8718,44675,3677,41818,5036,40498,3530,2406,986,32952,3667,30899,3604,731,479,11170,2055,1234,606,4028,1171,2418,747,0,271,1162,639,2128,869,200,241,37134,3139,7703,1590,11578,1781,7577,1473,256,286,2287,759,3588,1100,4145,1350,28058,3257,4709,1115,7561,1623,6002,1461,214,331,3546,1262,5445,1197,581,376,76128,5145,27103,2573,9842,1841,18596,2313,460,425,5609,1484,5220,1502,9298,1634
0400000US46,46,South Dakota,415020,5825,137862,4603,70689,4269,106760,4796,7460,1108,42712,3242,48801,2968,736,447,320419,6371,104038,4325,53583,3930,87789,4886,4188,816,32395,2716,37840,2537,586,371,42603,3748,12732,1789,7433,1726,9621,1814,1008,423,5792,1162,5945,1446,72,134,1892,667,284,246,638,428,359,237,0,271,64,93,547,388,0,271,18179,2041,6592,1098,3675,720,3190,746,413,261,2119,1031,2190,689,0,271,7346,1260,2078,729,966,407,1507,583,464,364,1237,707,1094,500,0,271,24581,2331,12138,1339,4394,958,4294,979,1387,454,1105,422,1185,547,78,210
0400000US47,47,Tennessee,2750197,18016,907173,13429,459757,9045,723416,11621,10911,2076,248204,7956,396530,10592,4206,1092,2301339,19960,768642,12586,370570,8182,619914,10806,6720,1459,198481,7040,333502,10074,3510,941,268748,9383,75354,5143,52191,3639,60364,3904,1793,701,36084,4096,42662,3952,300,204,22958,2767,4701,1164,8136,1823,4972,1302,98,171,1993,897,3058,972,0,271,37593,3635,10382,1933,10851,1886,9007,1528,910,754,2507,957,3732,1192,204,166,27626,3091,6133,1273,6558,1541,4216,1217,881,637,1888,855,7907,1596,43,74,91933,5126,41961,3417,11451,2057,24943,2679,509,349,7251,1663,5669,1156,149,245
0400000US48,48,Texas,11058421,33219,3721531,29209,1948133,24723,2790876,27762,61162,4491,1202567,19659,1278882,21019,55270,5367,8809066,36199,3086178,27029,1452414,18777,2301243,25302,40169,3255,869623,17324,1025910,17852,33529,3612,1256151,21801,316882,8660,262903,10386,259084,11111,12558,2283,238776,9812,161861,8359,4087,1321,175612,8433,45157,3343,57738,5628,42489,3967,624,412,11408,2243,17871,2471,325,533,189695,7046,46361,3503,60030,5394,43752,4132,1478,780,14888,2290,15151,2659,8035,2385,210397,9993,42328,3937,53731,5372,33961,3229,2083,816,40293,4539,36462,4171,1539,646,417500,11759,184625,6190,61317,4874,110347,5722,4250,1283,27579,3274,21627,2517,7755,2551
0400000US49,49,Utah,1252718,9359,435803,9766,199281,7453,350065,7771,5339,1111,118176,5652,140554,6202,3500,1242,956244,10503,332577,8550,141828,6727,279366,7984,2707,830,87451,4843,109014,5610,3301,1224,145655,6570,45096,3342,24395,2446,33762,2789,1207,518,22801,2121,18261,2366,133,153,29876,3609,11197,1738,6930,2267,6113,1487,147,220,1632,835,3857,1270,0,271,36212,3380,9747,1683,11319,1901,9415,1694,407,284,2012,767,3312,1058,0,271,23783,2884,8852,1340,4432,1576,5150,1384,217,181,2017,788,3049,873,66,109,60948,4554,28334,2806,10377,1616,16259,1863,654,376,2263,1136,3061,692,0,271
0400000US50,50,Vermont,313208,4901,123718,4106,53414,3936,70969,3823,4104,711,27409,2504,33192,2688,402,245,235534,4730,92535,3993,37377,3260,56189,3368,2667,577,21106,2248,25320,2389,340,224,30336,2966,9922,1362,6341,1393,6204,1206,203,194,3105,673,4499,1011,62,87,2277,783,1001,453,318,227,625,462,0,271,82,96,251,193,0,271,17108,2095,7938,1285,3357,810,3666,725,692,394,622,266,833,356,0,271,5033,1005,1607,520,1437,590,703,281,103,89,707,383,476,305,0,271,22920,1892,10715,1342,4584,863,3582,705,439,195,1787,481,1813,525,0,271
0400000US51,51,Virginia,3722613,20263,1476787,17890,583947,12178,881831,15220,16242,2797,340291,9812,365146,11708,58369,5739,2950039,20631,1196150,15773,429804,10143,724661,13301,9591,1673,258631,9697,292274,9667,38928,3729,370732,9030,115193,6164,75348,5382,71056,4668,2706,962,58041,4465,44965,3859,3423,1061,110313,6384,44246,4101,25552,3421,23986,2874,0,271,5196,1487,7943,1532,3390,895,87000,6121,25882,2771,21348,2698,22573,3594,782,523,4166,1104,5209,1142,7040,3494,47355,3953,14733,2104,10173,1882,7117,1244,858,626,5556,1294,7439,1376,1479,654,157174,8291,80583,5010,21722,2260,32438,2788,2305,2091,8701,1764,7316,1312,4109,3081
0400000US53,53,Washington,3042540,17924,1157879,15274,521430,13010,721150,11968,39124,4070,251913,9578,327521,10299,23523,3534,2194844,19451,818193,12893,360240,9719,543433,11564,24346,3313,187061,7183,246609,8938,14962,2138,343549,11762,116954,5345,58576,4784,67041,4353,9808,2219,43523,4585,44680,3810,2967,1120,177531,7720,83189,4391,32978,4043,42857,3531,178,165,4860,1096,13207,2161,262,217,102806,6657,34050,3472,29855,3106,21773,2640,873,353,4815,1458,7895,2140,3545,1938,61197,3876,26320,2592,11276,1801,8805,1798,1759,754,4327,1010,7900,1353,810,644,162613,8251,79173,5000,28505,3332,37241,3484,2160,992,7327,1287,7230,1466,977,931
0400000US54,54,West Virginia,728449,9324,227393,7038,135844,5697,181784,6112,2774,907,85957,4994,93795,4829,902,464,598498,10698,190427,6212,107169,5902,153605,5461,1499,623,66626,4665,78566,4002,606,350,71658,4169,18713,2288,12583,2138,16201,1886,413,400,14419,2107,9176,1710,153,190,5112,1233,974,520,1906,701,1184,444,0,271,252,242,796,705,0,271,20708,2591,5096,1297,7017,1596,3976,988,452,417,2004,834,2163,784,0,271,6971,1354,1597,586,1650,745,1599,638,131,167,481,304,1513,716,0,271,25502,2156,10586,1618,5519,1100,5219,968,279,270,2175,792,1581,709,143,225
0400000US55,55,Wisconsin,2759489,14922,920920,12264,462186,10058,672780,8208,31755,2859,217146,5932,452713,9785,1989,680,2201112,12996,736953,10515,345748,8658,551844,7612,21287,2016,176346,5515,367375,8627,1559,558,251574,7565,69672,3691,48003,3683,53588,3057,4521,1268,24928,2113,50759,3227,103,135,51913,3823,14911,1866,14217,2042,13256,2185,516,369,1563,764,7450,1311,0,271,94232,4854,30792,2510,24831,2909,23682,1864,1804,506,3887,932,9093,1375,143,177,45657,3348,14733,2009,9569,1739,6286,1304,552,283,3109,762,11224,1427,184,261,115001,4558,53859,3305,19818,1805,24124,2009,3075,863,7313,1291,6812,1029,0,271
0400000US56,56,Wyoming,284923,4340,88209,4568,51076,4143,63873,3511,2535,711,44170,3214,33609,2846,1451,754,219671,5140,65790,3896,39243,3576,52948,3402,1834,662,32053,3035,26416,2434,1387,744,32052,3087,7229,1207,5671,1311,5833,1296,250,195,8421,1580,4648,1144,0,271,4030,1085,1055,636,825,432,416,264,0,271,1014,482,720,360,0,271,9593,1383,3326,884,2140,627,2226,853,134,142,957,480,746,427,64,106,5110,1233,2283,765,833,424,450,296,63,87,1063,634,418,240,0,271,14467,2262,8526,1825,2364,638,2000,569,254,244,662,341,661,457,0,271
0400000US72,72,Puerto Rico,1155465,11336,334824,8985,238389,8755,322976,9370,7795,1519,113156,5221,137224,6164,1101,578,901279,11514,275312,8285,171440,6907,260923,8763,4671,1180,77934,4309,109995,5422,1004,556,119110,6169,36044,3304,23241,2617,31396,2635,1089,588,14955,2166,12385,2237,0,271,35682,3077,5611,1181,12104,1764,10406,1733,61,106,3515,1071,3985,1161,0,271,45471,3856,6431,1072,17715,2506,10487,1737,877,494,5859,1172,4102,1214,0,271,27937,2823,4109,1060,8009,1460,5396,1205,838,568,5627,1105,3861,1260,97,154,25986,3169,7317,1429,5880,1412,4368,891,259,236,5266,1495,2896,693,0,271
