GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US32,32,Nevada,1216344,13767,38541,2896,109311,4313,580213,7219,265709,5371,101724,4022,68932,3789,51914,3506,963384,13361,25925,2520,81767,4069,467813,8107,211368,5482,80906,3538,54751,3411,40854,3135,128203,6437,6333,1242,15301,2327,61375,4656,25977,2454,9484,1458,5990,1344,3743,872,37860,3522,943,489,5186,1134,17230,2400,8847,1749,2536,909,1962,895,1156,530,25327,3214,2946,1066,3127,998,9960,2067,4574,1196,1675,697,1210,508,1835,599,20738,2403,1478,658,2287,857,9225,1869,3995,951,1679,745,1389,622,685,414,40832,3572,916,690,1643,816,14610,2298,10948,1965,5444,1281,3630,952,3641,837
0400000US33,33,New Hampshire,635208,8972,33090,2502,61373,3131,243400,5815,163583,4080,63190,3014,40096,2808,30476,2141,515010,9195,22941,2360,47321,2846,198775,5832,135613,4135,53630,2915,32548,2485,24182,1968,54538,3991,3835,993,5997,1639,24759,2384,12645,1713,3053,722,2758,761,1491,549,2677,857,520,307,779,568,624,368,290,247,140,168,161,115,163,176,20228,2426,4179,923,4310,1188,5385,1299,4059,1082,1406,552,303,203,586,313,7195,1501,885,431,1056,531,2867,1100,954,462,482,281,261,232,690,376,35560,2939,730,433,1910,875,10990,1486,10022,1487,4479,979,4065,1010,3364,911
0400000US34,34,New Jersey,3843779,24407,129067,5257,313975,8011,1646549,14407,966378,9432,360608,8822,245166,6746,182036,6496,2899096,20955,78596,4174,219032,7690,1222118,13073,760013,8938,285264,7891,194548,6431,139525,5012,351941,9908,21000,1982,34434,3367,158372,6427,76866,4875,29297,2672,17242,1834,14730,2267,218085,7239,8427,1617,27299,2732,105743,6289,45363,3208,15656,2165,9560,1504,6037,1417,134049,6803,12350,2341,18806,2468,58135,4443,22955,2301,9541,1543,5803,1090,6459,1211,78438,6116,6318,1312,8909,1862,39247,4241,14376,2229,3737,945,3464,1040,2387,828,162170,7596,2376,795,5495,1382,62934,5669,46805,3138,17113,2172,14549,1631,12898,1996
0400000US35,35,New Mexico,858041,11853,33782,3548,88646,4399,370958,7143,201260,5497,76055,3682,50219,3344,37121,2697,669348,12014,24532,3058,69597,4144,292678,6807,157432,5222,59625,3441,37480,2894,28004,2118,97695,6857,6619,1674,12160,2490,44436,4118,20867,2584,6770,1411,4964,1200,1879,602,9066,1601,112,135,595,453,3773,1034,2302,763,1654,682,509,275,121,124,21437,3055,1338,631,3227,1155,7977,2002,5004,1102,1226,443,1015,436,1650,588,15398,1926,705,455,1495,605,7145,1365,3920,1081,790,379,953,559,390,362,45097,3885,476,329,1572,609,14949,2084,11735,1629,5990,1431,5298,1203,5077,1210
0400000US36,36,New York,9225086,34122,269516,6790,760207,11279,4127955,23224,2272002,14035,848548,13086,552288,11207,394570,7375,4876262,26729,127757,5189,374515,8443,2000993,19870,1319048,14182,501921,9820,321211,8863,230817,5843,669991,16233,41633,3292,60675,5006,284681,9744,166710,6420,55492,3549,38172,3036,22628,2436,2603769,26828,44298,3366,214884,6883,1391301,20677,551493,11079,196186,6569,126378,6186,79229,4041,576272,13500,41628,3510,77645,4580,250389,9713,108203,5917,43793,3600,30675,3052,23939,2497,154978,8046,6637,1431,14736,2274,73762,6521,33347,3144,12485,1679,7859,1402,6152,1188,343814,11587,7563,1512,17752,2906,126829,6708,93201,5536,38671,3241,27993,2748,31805,2703
0400000US37,37,North Carolina,4155536,23428,147756,7520,406016,9365,1893224,15398,946806,11411,355670,7552,246613,6273,159451,5261,3363254,22039,99588,5392,298902,8612,1535111,15137,789465,11351,300623,7636,208735,5683,130830,5001,444985,13645,24113,2516,60744,5747,219317,9061,83793,5014,28390,3235,18022,2293,10606,1520,42487,3935,2717,952,6104,1559,21975,3009,6916,1528,2758,967,1427,514,590,341,81552,6527,11871,3105,20400,3205,26185,2817,12028,1981,4287,1218,3259,782,3522,986,42515,3667,2283,803,3763,765,19733,2582,10846,1807,3328,936,1902,712,660,402,180743,10092,7184,2460,16103,3726,70903,4341,43758,3928,16284,1967,13268,1752,13243,1848
0400000US38,38,North Dakota,360805,4245,18406,1520,46930,2519,141702,2744,82558,1737,32497,1725,22104,1447,16608,1395,283994,4758,13771,1347,36843,2603,114233,3163,64059,1985,25088,1460,17367,1248,12633,1370,38956,2771,1892,601,5278,1206,17021,1995,8624,1221,3065,677,1871,530,1205,364,1249,527,150,225,123,146,433,291,115,99,253,255,158,137,17,25,12320,1334,1394,459,2414,861,2875,599,3018,679,1125,386,795,264,699,233,4558,981,438,236,965,536,1482,550,971,382,382,261,174,134,146,141,19728,1719,761,378,1307,623,5658,996,5771,910,2584,482,1739,337,1908,467
0400000US39,39,Ohio,5178127,22838,207470,5980,467448,9850,2209876,14674,1274380,10364,488770,7469,312528,6059,217655,5580,4299983,22289,143181,5851,362890,9981,1846603,16484,1085504,10157,418675,7331,265128,5617,178002,4896,432739,10836,30709,2652,48431,3935,197362,7383,93029,4587,29766,2838,20096,1871,13346,1566,93322,6523,5597,1295,12931,2633,38703,3997,19488,2116,6803,1094,5878,1321,3922,1144,116361,6171,17293,2384,27684,3662,37214,3834,16342,2158,7831,1227,4795,1137,5202,1131,49961,3811,4332,1162,6263,1274,19144,2879,11498,1692,4244,963,2189,716,2291,610,185761,7846,6358,1594,9249,1771,70850,4227,48519,3516,21451,2207,14442,1992,14892,1669
0400000US40,40,Oklahoma,1628521,13880,71203,3964,179787,5980,693671,7615,370475,5377,143351,4026,95268,4693,74766,3423,1335234,13505,49645,3528,143096,6442,567897,7913,310243,5404,121826,3818,82179,4348,60348,2930,177095,7514,11650,1887,23404,2924,83491,5337,37173,2893,9914,1270,5799,933,5664,1223,6820,1360,303,258,345,237,3897,1259,758,363,909,408,355,238,253,238,31297,2900,4065,975,6307,1350,9585,1678,6515,1253,2106,582,1329,453,1390,497,21861,2616,2263,827,2709,1075,9769,1743,3866,827,1491,639,937,395,826,377,56214,3944,3277,924,3926,1243,19032,2034,11920,1600,7105,1335,4669,974,6285,1126
0400000US41,41,Oregon,1752305,13716,65229,3532,159426,5157,777606,8905,407731,6127,176414,5839,107174,4138,58725,3359,1265423,13314,38656,2795,101562,4929,555844,8939,311109,5820,134769,5271,81938,3723,41545,2809,183004,6262,10816,1744,21911,2331,88989,4666,35570,2883,14493,1926,7007,1307,4218,887,73253,4821,4500,1136,9845,1905,39133,3935,10566,1480,5137,1236,2630,775,1442,461,65456,4995,6437,1442,13331,2385,24652,3024,11223,1817,4755,1061,2661,639,2397,794,56306,3749,1962,630,8545,1739,27935,2645,11807,1883,3324,824,1990,643,743,331,108863,6321,2858,1049,4232,1465,41053,3823,27456,2739,13936,1977,10948,1535,8380,1493
0400000US42,42,Pennsylvania,5678712,25811,226015,6044,496501,8340,2336659,15503,1428771,10571,565808,10523,363898,6765,261060,6122,4343148,25853,135248,5820,336523,7761,1784734,15918,1142193,10806,454170,10627,290024,5704,200256,5186,508841,12021,38121,2990,54986,3587,221005,8311,113686,4688,43443,3037,22337,1975,15263,1756,313110,10130,10859,1913,38413,3076,146646,6773,66358,4034,24858,2442,16340,2109,9636,1402,227187,8149,30677,2784,45879,4081,76299,5383,36461,3155,14294,1782,11982,1694,11595,1519,74882,4557,6286,1171,9349,1622,31826,3484,14802,1794,5545,980,4222,1042,2852,733,211544,8309,4824,1129,11351,2070,76149,4537,55271,3522,23498,2022,18993,1816,21458,1741
0400000US44,44,Rhode Island,480342,8094,19329,1833,45120,3111,197874,5261,120134,3156,46603,2710,28652,2419,22630,2249,387446,7784,10536,1644,33461,2860,163313,4894,99400,2997,38928,2473,23695,2379,18113,1940,41567,4030,3020,909,4919,1333,15880,2369,9530,1738,3951,941,1836,730,2431,791,10987,2060,767,419,1709,775,4513,1374,2271,946,724,376,750,486,253,260,16325,1853,3372,923,3740,866,5128,1108,2268,799,890,418,322,188,605,378,5972,1411,569,285,439,326,2331,973,1842,852,485,316,265,203,41,69,18045,2483,1065,588,852,324,6709,1625,4823,1195,1625,680,1784,630,1187,515
0400000US45,45,South Carolina,1926542,15646,72743,4238,188593,6411,846977,11244,445987,6751,174598,6027,115194,4948,82450,4147,1580073,16190,51044,4078,141131,5948,696620,11508,376507,7140,150549,5688,96391,4768,67831,3532,193979,8718,9448,1503,23437,2646,89862,5340,44578,4035,11744,1557,9013,1531,5897,1222,11170,2055,144,212,1527,872,5214,1437,2143,761,886,458,692,466,564,361,37134,3139,5643,1381,10724,1979,10670,2014,4405,1177,1578,601,2506,916,1608,605,28058,3257,2141,731,4255,1277,13494,2273,4448,1127,2532,967,564,489,624,348,76128,5145,4323,1043,7519,1279,31117,3216,13906,1931,7309,1101,6028,1056,5926,1174
0400000US46,46,South Dakota,415020,5825,23211,1956,43970,2986,164915,3524,95722,2343,42392,2252,24143,1623,20667,1809,320419,6371,17568,1650,33873,2771,127247,3770,74387,2478,33724,2016,18782,1467,14838,1488,42603,3748,2516,765,5618,1463,19081,2474,9462,1093,3069,712,1564,519,1293,496,1892,667,74,97,286,243,1054,544,327,260,76,95,15,26,60,100,18179,2041,1636,547,2123,539,5896,1179,4307,1085,2174,784,814,275,1229,569,7346,1260,508,259,1174,529,3344,988,1395,487,505,245,314,272,106,100,24581,2331,909,450,896,494,8293,1404,5844,1075,2844,800,2654,592,3141,843
0400000US47,47,Tennessee,2750197,18016,97958,5122,242473,6763,1243077,12241,644292,7753,244384,6539,163342,5641,114671,4939,2301339,19960,73845,4738,198599,6998,1045620,13779,543377,8779,207776,6309,137600,4958,94522,4567,268748,9383,13843,1659,27460,3172,129407,6056,56649,3774,20416,2447,12616,1747,8357,1253,22958,2767,747,494,2899,1102,9303,1834,6437,1506,1862,575,965,535,745,370,37593,3635,5061,1117,6423,1623,12482,1763,5971,1550,3074,853,2513,868,2069,880,27626,3091,2227,1053,3160,1156,10705,2072,7511,1491,2137,683,842,388,1044,448,91933,5126,2235,736,3932,1152,35560,3635,24347,2138,9119,1435,8806,1754,7934,1203
0400000US48,48,Texas,11058421,33219,414654,10880,1128470,14262,5217040,21289,2470034,14126,874676,12656,550210,9927,403337,8629,8809066,36199,284529,9001,859030,13890,4161509,23049,2023114,17296,710736,12710,450169,7974,319979,7248,1256151,21801,74837,5316,159685,7390,635078,16806,233474,9068,79963,4066,41678,3317,31436,2575,175612,8433,7064,1632,21699,2493,80538,5647,36546,3489,14251,2212,9727,1712,5787,1302,189695,7046,22464,3168,38219,3790,69605,4554,29614,3118,13733,2204,8285,1501,7775,1388,210397,9993,16564,2738,29335,3426,98130,6384,40696,3809,13476,2263,7777,1572,4419,1048,417500,11759,9196,1764,20502,2630,172180,7864,106590,5992,42517,2972,32574,2940,33941,3400
0400000US49,49,Utah,1252718,9359,70920,3241,178294,4450,580172,6953,236881,4391,91901,3305,56104,2978,38446,2294,956244,10503,49240,2685,128425,4921,446244,7367,186471,4099,71607,2756,45325,2923,28932,1889,145655,6570,10954,1722,21459,2736,69513,4280,25756,2206,10035,1370,4102,835,3836,972,29876,3609,1945,904,5262,1539,13645,2115,5009,1290,1711,536,1494,557,810,441,36212,3380,5382,1128,12994,2252,9982,1620,4205,1097,1684,644,1163,509,802,391,23783,2884,1597,523,5577,1282,10355,1876,3595,892,1409,580,845,340,405,357,60948,4554,1802,641,4577,1819,30433,2849,11845,1602,5455,1108,3175,819,3661,782
0400000US50,50,Vermont,313208,4901,15436,1502,30198,2277,115004,2636,80840,2300,34476,1953,21827,1558,15427,1326,235534,4730,8372,1276,20425,2107,89912,2721,63508,2440,26005,1824,16118,1349,11194,1090,30336,2966,3273,900,3895,1065,10777,1622,6927,1214,2627,715,1880,546,957,396,2277,783,184,285,397,275,944,491,414,249,219,218,70,69,49,61,17108,2095,2312,626,3408,850,5633,1069,2743,733,1543,536,999,345,470,269,5033,1005,472,275,1023,554,1626,643,754,303,884,502,182,132,92,95,22920,1892,823,357,1050,469,6112,932,6494,973,3198,648,2578,711,2665,625
0400000US51,51,Virginia,3722613,20263,133567,6186,364746,8081,1642026,15026,877445,9378,329480,7363,222266,6989,153083,5239,2950039,20631,84314,5290,272085,7660,1311329,13964,711922,8621,269584,7208,182146,6563,118659,4763,370732,9030,23694,2807,43271,4057,167991,7161,82266,4646,28503,2293,14373,2032,10634,1509,110313,6384,3660,1233,14104,2704,51393,4385,22392,2770,8422,1727,6401,1222,3941,1050,87000,6121,13661,1927,19677,3008,30368,3795,11564,1825,5020,1106,3489,790,3221,836,47355,3953,3581,977,6994,1578,20422,2734,10490,1430,2083,618,2068,659,1717,746,157174,8291,4657,2690,8615,2069,60523,3978,38811,3506,15868,2043,13789,1675,14911,1697
0400000US53,53,Washington,3042540,17924,107364,5316,285248,6699,1355322,11603,717630,8802,291066,7084,181683,5582,104227,4157,2194844,19451,69667,4328,187419,5949,974907,13279,536356,8197,217574,6023,134802,5281,74119,3887,343549,11762,15250,2029,38772,3728,166814,6563,76148,4488,25146,2302,14525,2010,6894,1013,177531,7720,7273,1584,21202,3008,86605,4785,34591,2880,15889,2104,8358,1239,3613,1015,102806,6657,9688,1627,21975,3469,39356,4081,15025,2441,7386,1191,5714,1076,3662,791,61197,3876,2392,787,6972,1505,28963,2994,12541,1812,5542,1112,3557,988,1230,494,162613,8251,3094,975,8908,2826,58677,3940,42969,3138,19529,2495,14727,1906,14709,1830
0400000US54,54,West Virginia,728449,9324,23624,2810,68991,4181,309755,6958,176887,4445,75788,3255,43744,3770,29660,2235,598498,10698,17564,2603,54781,3900,253813,7338,148056,4798,64688,3081,35618,3199,23978,1974,71658,4169,3386,928,7462,1374,33013,2792,16155,1803,5304,966,4261,1160,2077,630,5112,1233,0,271,574,400,3069,1091,558,318,413,219,361,249,137,141,20708,2591,1335,564,3878,947,6720,1313,5112,1270,2055,797,943,418,665,289,6971,1354,222,244,1507,617,3349,1016,607,396,545,349,506,270,235,248,25502,2156,1117,594,789,396,9791,1718,6399,1218,2783,779,2055,664,2568,646
0400000US55,55,Wisconsin,2759489,14922,138930,5049,286449,5487,1123830,9498,679778,6348,263800,5428,159544,5026,107158,3323,2201112,12996,95307,4214,212430,5780,905983,9504,556623,6170,216640,5353,131583,4468,82546,2867,251574,7565,17172,1934,26417,2770,114552,4655,53882,3250,20574,1883,10992,1116,7985,1121,51913,3823,4673,1212,9985,1833,22026,2742,9023,1400,3296,887,1498,446,1412,356,94232,4854,14420,1784,26261,3102,24330,2520,14903,1323,6819,964,3974,804,3525,695,45657,3348,4088,977,6000,1475,17887,2419,10815,1570,3627,856,2086,544,1154,359,115001,4558,3270,906,5356,1149,39052,3091,34532,2014,12844,1472,9411,1168,10536,1046
0400000US56,56,Wyoming,284923,4340,14288,1979,30191,2619,115818,2811,67765,2343,28971,2199,16990,1838,10900,1294,219671,5140,10173,1727,25466,2483,88540,3367,53537,2496,20944,1671,13484,1626,7527,1054,32052,3087,1617,637,1893,580,16006,2098,6510,1114,3813,918,1352,471,861,482,4030,1085,188,172,370,320,1459,639,806,521,764,368,137,137,306,258,9593,1383,1477,492,1241,573,2855,797,1983,694,760,432,484,252,793,471,5110,1233,391,303,680,350,2340,876,1020,478,444,372,227,237,8,14,14467,2262,442,282,541,278,4618,1028,3909,1187,2246,742,1306,607,1405,545
0400000US72,72,Puerto Rico,1155465,11336,19318,1960,97305,5324,610904,9629,262715,5127,78171,4269,53055,2821,33997,2289,901279,11514,11010,1431,76352,4393,490075,9976,202781,5699,58658,3653,38796,2453,23607,1909,119110,6169,3176,801,8942,1686,62614,4479,29970,2523,7486,1198,4325,824,2597,678,35682,3077,984,413,3338,897,14891,2131,9372,1812,2694,739,2489,713,1914,642,45471,3856,2340,699,2886,941,18947,2356,9850,1701,4019,1012,4300,1255,3129,632,27937,2823,1563,749,4583,1542,13804,1771,4283,1137,2001,555,1126,529,577,333,25986,3169,245,221,1204,681,10573,1957,6459,1319,3313,752,2019,621,2173,668
