GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106
0400000US34,34,New Jersey,3884858,25676,16919,1946,255173,9457,388373,9495,155657,6610,448944,10320,246444,8766,119551,5559,329698,9615,439938,11143,828497,13778,294076,9235,173652,8029,179416,7242,8520,1590,2947462,22013,9337,1491,172318,6981,302566,8093,119689,5307,338051,8843,194416,7701,92071,4493,252798,7914,320251,8925,669247,12240,196788,8053,118700,6603,154976,6293,6254,1254,371510,11843,2921,873,52251,4532,45274,3885,15784,2435,42504,4212,20606,2744,8308,1375,18142,2217,36313,3601,66647,5498,31935,3438,17460,2533,12175,1947,1190,838,214564,9515,296,349,7898,1761,13901,2135,5972,1529,25354,3279,16204,2080,6992,1602,31522,3227,22252,2757,35770,3648,29367,3580,12326,2166,6642,1407,68,112,130749,6568,1361,724,4258,1099,7370,1597,3315,972,19291,2659,3450,1067,2144,970,8330,1768,9826,1972,35445,3795,19618,2968,12485,2143,3157,988,699,426,82885,6383,76,105,8246,2134,10060,2146,2810,937,10565,2093,7094,1761,2066,888,3295,983,14804,2880,5607,1261,11247,2202,5118,1741,1588,742,309,285,137688,6210,2928,694,10202,1921,9202,1420,8087,1575,13179,2398,4674,1471,7970,1193,15611,1994,36492,2661,15781,2068,5121,1101,7563,1570,878,459,0,267
0400000US35,35,New Mexico,864109,11632,34853,3017,77619,5063,45990,3688,20320,2538,100258,6115,42339,4695,16988,2515,46661,3431,92930,5325,190201,7235,88071,5325,38119,3184,62639,5074,7121,1158,666547,10959,23582,2587,53631,4202,33998,3067,17103,2369,82555,5336,32861,3333,14335,2284,36125,2708,67011,4557,151296,7009,66291,4346,28098,2760,53453,4440,6208,1252,108383,7114,6862,1452,15621,2314,5988,1453,2143,772,11435,2477,6302,3122,1267,482,5232,1221,13560,2100,19525,2529,10180,2187,4386,1089,5403,1320,479,291,8710,1578,682,646,458,361,259,290,0,267,1085,585,114,138,0,267,24,41,1932,722,1478,703,1719,740,114,135,845,416,0,267,19769,2164,958,846,1091,410,111,124,141,165,1502,581,1267,584,251,215,1085,488,934,487,6597,1419,4157,1060,894,427,676,620,105,166,15719,2535,240,191,1213,859,1309,719,33,57,1262,615,739,475,108,128,427,344,1915,813,4329,1243,1852,661,722,404,1370,636,200,262,44981,3795,2529,720,5605,1450,4325,1528,900,374,2419,748,1056,512,1027,535,3768,1224,7578,1431,6976,1549,3872,1264,3905,1070,892,466,129,164
0400000US36,36,New York,9125307,32776,54166,3645,565018,12342,674514,12070,266353,9720,943954,15611,496175,12321,309358,7630,854290,16553,1024228,18254,2263614,20555,773713,15756,444947,10890,433858,11161,21119,2218,4819044,32240,27464,2451,311582,8367,437370,9914,155550,7318,523387,10339,310366,10065,122781,5334,342260,9613,416845,11672,1325778,17603,339345,10858,206096,7950,288373,8365,11847,1839,669843,16238,4784,1100,80678,6213,64849,4232,19470,2303,74834,5145,30109,3331,15002,2016,37650,3717,54687,3878,164817,7043,59807,4409,31782,3346,29822,3015,1552,618,2566071,23960,1394,756,121720,6572,122268,6048,65180,5340,231902,8284,114211,5976,133760,5853,368644,10052,392871,11877,523847,13308,262715,11332,130384,6681,96428,5347,747,401,558988,12361,6729,1543,15968,2559,25183,3017,10486,1801,75403,5374,16539,2473,15955,2331,49874,4260,57802,4134,163311,6484,66287,4479,40622,3808,11007,1715,3822,807,175898,7364,1859,1066,11074,1874,10420,1558,4576,1181,16428,2457,18335,2281,7365,1639,18256,2137,24229,3459,25640,2707,21665,3279,10636,2205,4552,1078,863,542,335463,10536,11936,1778,23996,2918,14424,1875,11091,1683,22000,3355,6615,1357,14495,1897,37606,3400,77794,4716,60221,4105,23894,2542,25427,3166,3676,1125,2288,732
0400000US37,37,North Carolina,4158877,23404,60657,4126,367730,9178,558245,12895,126277,6054,478957,12214,182038,7715,83526,5339,277999,8620,377195,8751,881777,14767,336641,10933,189611,6859,168800,7331,69424,3254,3330962,25935,34699,3035,246346,8617,461713,11961,106889,4962,402552,10758,158942,6674,70128,4666,236790,7772,281521,7729,741227,13344,251853,9060,148060,5768,153711,7222,36531,3143,490002,13522,11800,2168,95978,6010,72433,4350,9117,1836,44484,4526,14599,2350,7249,1494,16230,1942,43842,4289,82440,4350,51025,4780,20909,2517,10192,1470,9704,1130,39822,3568,236,326,1597,762,1861,816,297,223,5259,1579,1617,728,442,374,3452,1009,3460,994,11770,1945,7403,1744,853,646,1384,721,191,179,76980,4582,4529,1404,3952,1907,4442,1128,782,458,8261,1585,805,350,770,377,4274,1519,6849,1580,15395,1873,11028,1879,7192,1262,675,381,8026,882,56734,5074,1717,680,6451,1853,7300,1579,1424,671,6647,1608,3364,884,693,447,1426,667,5938,1744,7881,1290,9206,1858,2093,833,995,495,1599,596,164377,6445,7676,1304,13406,2413,10496,1710,7768,1562,11754,1761,2711,936,4244,956,15827,1920,35585,3041,23064,2348,6126,1371,10504,1787,1843,666,13373,786
0400000US38,38,North Dakota,354240,4443,28326,1773,24737,2316,28771,2576,11758,1391,39797,2678,19231,2114,7787,1285,21807,2009,23478,2179,83911,3093,27594,2986,15542,1745,16381,1702,5120,1062,280246,5466,15598,1241,19761,2157,22634,2303,10189,1269,34093,2783,15723,2023,6626,1229,19268,1938,18843,2083,65835,2865,21566,2347,11892,1512,14156,1522,4062,1059,32794,2494,2351,606,3839,856,3990,849,664,374,3133,935,1549,537,479,283,1404,464,2094,687,8151,1001,2486,806,731,299,1348,539,575,370,2052,793,43,49,198,325,0,267,69,118,552,435,194,138,0,267,11,19,430,482,368,255,149,153,0,267,38,63,0,267,14905,1859,1697,396,372,234,502,195,181,127,1298,359,787,401,383,281,360,210,576,344,4982,944,2349,1048,786,354,313,177,319,219,5082,1129,330,178,63,54,1046,518,416,256,202,174,419,221,212,180,89,109,147,150,758,302,712,417,308,295,282,227,98,120,19161,1831,8307,1049,504,198,599,318,239,205,519,273,559,295,87,109,675,420,1388,507,3817,829,332,212,1825,591,244,150,66,119
0400000US39,39,Ohio,5303682,23438,56091,3219,311186,9289,886215,15871,172600,7002,609429,13334,260836,6940,107136,5570,357673,9447,472870,10784,1185327,14736,442226,9540,233124,7392,201350,7316,7619,1435,4404390,23637,32143,2487,240267,7650,762142,14543,148157,6686,513197,11552,231576,6817,90800,5073,308679,8122,370297,8942,999384,12782,338117,7618,185780,6718,177079,6756,6772,1362,431429,12193,5256,981,49365,4815,76826,4234,10152,1684,49230,4151,14828,2132,5330,1160,18184,2643,37845,3095,81702,4396,48394,3542,20348,2395,13438,1788,531,376,103774,5550,411,295,1839,814,11077,1790,977,386,10639,1644,2211,774,2401,774,7460,1219,13853,1860,27637,2691,16830,2790,2930,792,5509,1228,0,267,120887,5244,4704,1025,2751,833,9509,1463,1750,830,14340,1826,1659,585,1863,576,5751,1328,6262,1196,37243,2970,23290,2526,9910,1457,1658,587,197,190,56877,3779,846,494,2821,917,10700,1555,1269,484,6187,1445,5691,1105,1370,628,1494,541,5587,1100,8343,1535,8404,1419,2464,574,1658,505,43,73,186325,6011,12731,1656,14143,2021,15961,2037,10295,1597,15836,1754,4871,1187,5372,1040,16105,2037,39026,2905,31018,2970,7191,1296,11692,1593,2008,711,76,98
0400000US40,40,Oklahoma,1619414,12405,77747,4068,111265,5948,164630,6341,56056,3550,179245,7029,83045,4315,36989,3256,101178,5529,127553,6036,341003,9052,143754,7037,82037,3735,93708,4676,21204,1948,1302847,12023,54211,3227,76138,4432,134509,5714,45435,3220,151648,6432,70282,3649,30781,2932,86414,5092,99446,5317,282185,8172,110323,5832,64771,3591,82447,4526,14257,1835,192721,6971,9434,1437,25982,2950,23109,2460,5649,1534,18934,2466,5447,1307,3693,1048,6381,1238,16299,2254,35795,2999,21709,2713,8377,1602,9162,1514,2750,725,7571,1660,262,274,358,349,702,505,275,310,490,392,180,161,0,267,74,94,420,245,2884,1267,1242,552,538,364,90,139,56,93,31172,2604,3579,1013,768,375,1147,571,706,512,3213,990,1105,574,308,204,1739,649,976,367,7603,1548,5746,1256,3071,896,345,215,866,374,21136,2055,1121,553,2316,837,2575,839,379,274,1612,504,3195,823,133,165,328,254,1398,619,3079,887,2627,733,1144,511,722,342,507,327,63967,4025,9140,1476,5703,1103,2588,746,3612,1066,3348,899,2836,934,2074,631,6242,1282,9014,1496,9457,1293,2107,752,4136,956,942,465,2768,352
0400000US41,41,Oregon,1805164,15223,60964,6072,145570,6366,223781,7413,66367,4558,221929,7494,82207,5025,37710,3095,115162,4692,176440,9001,348069,10859,162789,6442,83174,5317,79592,4673,1410,500,1325229,16234,30805,2872,108250,5315,175128,6431,52694,3967,171651,6935,70005,4606,25474,2782,88171,4167,114138,6946,261503,9162,108047,5717,58992,4277,59540,4190,831,379,205360,8877,12759,3267,26906,3106,29663,3010,7694,1773,18941,2705,5567,1211,3808,973,7508,1412,20706,2530,32541,3314,20872,2722,9519,2011,8686,1664,190,157,68459,4579,488,318,1882,623,4161,1243,1571,683,7662,1534,1995,730,2392,774,4827,1000,10610,1808,13540,2037,11325,1862,2250,765,5662,1187,94,151,62954,4552,4972,1274,1431,725,3640,894,214,181,10132,1732,1192,665,1649,719,4505,1352,5424,1265,13494,2117,10634,1682,3624,940,2043,683,0,267,48236,3655,1479,769,2138,765,5328,1343,860,539,7069,1504,1923,642,851,575,1282,472,5651,1205,10043,1626,6872,1561,2359,978,2312,793,69,91,94926,4929,10461,2389,4963,1169,5861,1276,3334,984,6474,1315,1525,545,3536,883,8869,1846,19911,2194,16948,1974,5039,1464,6430,1232,1349,512,226,310
0400000US42,42,Pennsylvania,5656203,24206,70440,3965,359505,8686,741607,13065,180318,6799,657482,12669,307434,8376,123950,5092,373944,10055,530748,10457,1359012,18381,449275,10816,271419,8143,224374,6762,6695,1206,4328695,25565,37481,2915,268006,6776,608227,11432,150154,5650,519113,11392,254563,7592,93554,4329,284582,7979,369762,9644,1057884,15382,311166,8604,194768,5828,173605,5866,5830,1112,523811,11301,8775,1624,61718,4311,76700,4286,13781,1846,57756,3779,20606,2239,8571,1217,23935,2609,46197,3630,107653,5353,50775,3804,23745,2252,23128,1982,471,239,301024,8516,148,141,6097,1239,15608,2220,2982,1039,25787,2622,13321,1817,8680,1315,37693,3504,47603,3323,80128,4741,32237,3410,11834,1875,18777,2015,129,127,230236,7632,7070,1166,5917,1427,14430,2109,3128,811,31041,2978,5593,994,5153,1233,9718,1812,16280,2180,70473,4163,37825,3289,18937,2532,4470,1118,201,271,65682,4424,1863,579,4137,1060,9795,1390,1437,552,7659,1497,7861,1225,1477,652,1011,504,6765,1209,10971,1568,7891,1452,2649,853,2166,782,0,267,206755,5905,15103,1768,13630,2191,16847,1769,8836,1688,16126,2054,5490,900,6515,1027,17005,2194,44141,3363,31903,2395,9381,1554,19486,2062,2228,738,64,80
0400000US44,44,Rhode Island,481741,8288,1848,703,33504,3701,53370,3197,11892,1901,57776,3972,17831,2148,11101,2222,36979,3251,40477,3110,124352,4687,46179,3660,21410,2508,22111,2429,2911,891,390371,9474,1278,551,25383,2991,43587,2921,10291,1817,47715,3580,15830,1887,8510,1784,31972,2927,30848,3015,101532,4784,33196,3128,17736,2285,20070,2515,2423,815,42016,3875,58,95,4111,1080,6369,1323,616,386,4110,1191,1114,603,913,582,2265,754,3698,965,9827,1614,5401,1295,2090,1012,1223,522,221,258,10549,2248,0,267,0,267,617,490,73,124,1374,703,232,298,724,374,1451,637,1077,457,2089,863,2234,939,284,392,394,273,0,267,16593,2042,459,428,864,599,712,451,342,345,2065,675,146,157,108,132,268,210,1023,587,6148,1104,3418,1138,561,305,317,253,162,150,5752,1393,0,267,765,598,844,565,52,88,1067,611,328,388,53,102,159,184,364,283,1288,677,784,537,0,267,48,81,0,267,16460,1918,53,86,2381,931,1241,626,518,312,1445,517,181,196,793,464,864,509,3467,892,3468,840,1146,529,739,442,59,99,105,178
0400000US45,45,South Carolina,1933392,16032,20046,2153,174435,7565,273298,8156,53490,4155,227350,8118,102668,5880,34154,2960,114888,5170,167442,6918,372371,9538,176668,8680,90964,5432,91556,5160,34062,2261,1563676,15528,13457,1980,114693,5913,236495,7325,45413,3637,189037,6678,88274,5416,28920,2732,100328,5144,128966,6055,313236,8023,134644,7285,71649,4890,82924,5031,15640,2144,216066,8874,3583,1026,43253,4370,28215,2936,3970,820,22770,3148,7506,1532,2350,946,5802,1149,17983,2098,37891,3971,25240,3321,9425,1769,6511,1223,1567,502,13036,2824,0,267,599,428,853,567,246,191,1608,843,54,77,189,242,185,220,996,461,3002,1102,4356,1582,397,268,224,256,327,264,36498,3802,971,573,1944,823,1258,541,554,356,5539,1415,1000,592,350,296,1771,836,2016,957,7036,1121,6581,1648,4126,1210,417,327,2935,560,26590,2873,752,642,3976,1326,2181,654,443,293,2845,1104,2483,967,251,296,638,431,2783,926,3297,1209,3754,892,1250,645,815,512,1122,422,77526,4733,1283,583,9970,2082,4296,991,2864,1038,5551,1187,3351,1194,2094,777,6164,1247,14698,1874,7909,1411,2093,831,4117,1187,665,507,12471,408
0400000US46,46,South Dakota,410015,5938,31574,2271,23343,2086,41542,3394,11276,1478,47611,3086,18109,1803,8519,1334,33653,2665,26247,2890,90972,3669,36493,3090,19115,1890,19530,1854,2031,668,317962,5880,13738,1459,17849,1797,33905,2667,9199,1306,40241,2695,15790,1732,6972,1137,28844,2502,20123,2377,71991,3528,27710,2257,13031,1592,16962,1767,1607,660,41644,3391,2584,857,3476,933,6088,1835,987,410,3252,838,1080,404,445,252,3179,919,3570,1099,8980,1546,4605,1352,1426,524,1785,519,187,144,1555,827,17,30,0,267,63,117,119,195,0,267,141,143,0,267,0,267,0,267,590,473,451,404,64,108,47,64,63,120,18587,2198,4094,888,894,476,510,294,270,281,1911,656,280,176,563,398,502,314,792,474,4711,999,2008,748,1595,368,416,210,41,69,5234,1268,136,113,226,196,330,215,92,93,789,456,380,201,115,147,181,205,80,101,1167,468,1200,752,318,221,169,181,51,94,25033,2157,11005,1179,898,391,646,335,609,421,1418,500,438,247,424,275,947,359,1682,545,3533,677,519,226,2681,798,151,132,82,126
0400000US47,47,Tennessee,2825043,13715,33970,3120,220955,8318,419100,10760,93286,5056,341609,10322,192087,7856,55765,3897,175495,6389,239291,7951,568272,10950,222857,9956,145285,6468,111031,5267,6040,1171,2361915,15231,21617,2930,162083,6840,365964,9411,80587,4694,295705,8894,169078,6972,44669,3481,154637,5702,188315,7291,486341,10859,174265,7899,115140,5983,98455,4981,5059,1162,280760,9108,3723,1070,44597,4415,41343,4038,7503,1371,28661,3585,13060,2143,4060,1274,9290,1589,26045,3242,50271,3857,26922,3627,15203,2343,9768,1708,314,238,22671,2674,170,164,601,402,1151,574,547,369,1619,747,1414,790,1052,830,897,617,2073,809,5988,1251,5202,1126,821,520,1136,426,0,267,38002,3485,1197,584,1906,993,1538,548,646,440,4737,1153,637,361,1286,705,2839,865,2573,848,8735,1522,6991,1725,4390,1188,416,290,111,138,27438,3274,509,348,3250,1234,2371,738,471,328,2978,906,4550,1283,337,218,753,426,2960,1013,3365,1075,4399,1471,741,402,573,297,181,175,94257,4983,6754,1398,8518,1662,6733,1645,3532,853,7909,1722,3348,967,4361,1206,7079,1300,17325,1823,13572,1880,5078,1224,8990,1452,683,302,375,233
0400000US48,48,Texas,10726872,30735,313674,10268,971848,17670,1077568,17628,369676,11244,1203812,19167,618235,12194,253539,9792,757324,15323,1114992,18330,2085255,22417,881357,18320,554119,12094,443898,11336,81575,3993,8473807,34270,227637,8727,657369,14079,883383,15332,309459,10582,994463,16492,516209,11532,212920,8648,625706,13027,842534,15852,1698405,19604,635952,16069,428477,10841,386660,10278,54633,3802,1303960,26398,48029,4938,240898,9934,129856,7903,33296,3574,121915,6683,53040,4397,20387,2553,57653,5075,129228,7741,232719,8197,129606,7635,62241,5220,38076,3012,7016,984,180968,6992,3439,797,7819,2117,13140,2408,3140,925,18555,2549,9876,1796,2545,908,9945,1893,24755,2700,36732,3685,30744,3612,12450,2260,7783,1397,45,56,185844,7455,7373,1480,8525,1577,8132,1512,2189,749,20759,2953,4278,1137,1994,806,16050,2940,11856,1740,39814,3047,37293,4130,11554,1583,2502,826,13525,1125,194284,7893,6904,1558,28744,3878,16282,2565,4271,1297,20107,2678,18657,2014,2940,862,5909,1553,23183,3136,22287,2508,27914,3318,10048,1856,5013,1298,2025,774,388009,10250,20292,2811,28493,3193,26775,2875,17321,2112,28013,2692,16175,2314,12753,1948,42061,3475,83436,4401,55298,3812,19848,2842,29349,2806,3864,1035,4331,582
0400000US49,49,Utah,1245356,8786,21617,2026,115595,5537,136211,6020,40465,3275,154276,6109,59107,3533,32032,2668,85247,4144,129723,5591,246400,7455,102434,5812,50163,3289,66935,3702,5151,1205,934016,10606,14013,1601,79609,4711,105957,4973,33132,3063,121475,5558,46460,2963,23617,2346,65093,3602,94133,5084,182903,6277,72397,4976,37254,3126,53661,3445,4312,1082,161246,5900,3229,817,27525,3166,22803,2499,3557,980,16710,2535,6570,1313,3159,865,8149,1410,15405,1997,26939,2487,13233,2407,5595,1322,8240,1508,132,139,29277,3247,341,276,1591,764,915,498,513,385,3663,1183,852,388,1360,661,2527,633,3155,752,7568,1335,3907,1082,1441,624,1444,437,0,267,32544,3514,1106,585,952,457,1271,608,215,160,3909,1067,429,218,592,368,1435,708,2542,918,12085,2001,5374,1267,1647,614,987,567,0,267,22102,2910,774,613,1288,544,1552,673,640,404,2708,852,1956,786,739,327,317,220,2207,927,4772,1125,3341,1186,787,591,1010,491,11,21,66171,4352,2154,726,4630,1041,3713,1111,2408,854,5811,1205,2840,1003,2565,853,7726,1366,12281,1896,12133,1606,4182,1106,3439,804,1593,615,696,441
0400000US50,50,Vermont,321803,5034,8043,1112,26191,2013,36043,2695,9362,1135,35013,2213,13515,1764,6965,1397,16686,1771,27065,2303,80692,3692,29684,2315,15823,1758,16292,1669,429,363,240048,5121,4087,759,18432,1679,27803,2134,7038,966,27175,1882,11212,1429,5475,1295,12933,1567,18288,1814,61447,3131,21246,2015,10869,1464,13628,1534,415,362,32572,2428,816,322,4467,960,5065,1038,607,392,3042,891,660,345,611,320,1127,439,3080,838,7747,1150,3126,1016,1025,385,1199,396,0,267,2510,641,0,267,53,87,103,124,101,135,478,256,120,123,0,267,140,149,267,262,779,404,157,133,184,213,114,140,14,24,20611,2368,1543,491,551,292,1393,525,870,590,2908,974,119,108,321,234,980,548,1523,617,5541,1113,2582,829,1541,763,739,366,0,267,5118,1114,103,101,591,429,936,655,118,157,601,369,577,427,31,65,50,86,351,205,576,369,789,429,251,299,144,167,0,267,20944,2224,1494,430,2097,593,743,257,628,350,809,314,827,792,527,271,1456,569,3556,766,4602,1043,1784,483,1953,620,468,239,0,267
0400000US51,51,Virginia,3726085,18171,45580,3619,304125,10466,309142,8366,84135,4547,414614,11332,161110,7183,101941,4950,255543,9203,501655,9888,708985,11738,267744,9334,179589,7690,284414,9066,107508,4658,2945478,17192,26480,2895,214144,8845,256959,7481,70769,4054,345815,11171,137600,6939,83575,4483,216056,7978,383004,8689,579127,10448,200785,7773,137821,6954,233332,8063,60011,4589,388068,12143,7513,1957,64252,4950,35444,3503,6657,1423,37242,3515,11209,1872,7130,1617,16126,2529,48803,4645,66670,3927,32842,3941,18837,3364,26346,3106,8997,2132,95936,5844,174,187,4159,1825,2611,963,257,267,8415,1640,3553,1409,2140,618,4090,904,19248,2839,14968,2022,10834,2330,5965,1430,14498,1956,5024,1442,80722,5017,2522,784,2672,863,2467,905,1231,608,9679,1955,1395,789,1822,478,3439,988,6654,1253,17712,2556,11970,2169,4803,1270,4078,875,10278,999,43661,3644,651,344,4121,1224,3775,1016,881,434,4056,1069,3841,965,1093,451,1598,884,5481,1341,5946,1071,5233,1302,1960,706,2820,924,2205,617,172220,6110,8240,1584,14777,2609,7886,1292,4340,1229,9407,1499,3512,1108,6181,1104,14234,1891,38465,2959,24562,2627,6080,1491,10203,1541,3340,846,20993,1068
0400000US53,53,Washington,3039725,18492,72660,4867,244098,8330,327727,8985,97432,4773,346763,9802,144483,6398,84751,4678,191553,7794,343290,10462,597700,11812,268168,10361,128154,5396,153191,6845,39755,2494,2224299,19054,44311,4169,178296,7322,255681,7937,75704,4105,270127,9138,116187,5591,60374,3763,140085,6767,222274,7982,447299,10394,180496,7420,91682,4809,117517,5962,24266,2450,345477,10480,14961,2580,42983,3627,41931,3502,9924,1450,32006,3245,13578,2049,6953,1298,15627,2006,39309,3552,60662,4984,34593,3967,13608,2099,16890,1970,2452,598,164370,7348,1439,744,6213,1710,10905,1928,2478,912,18139,2177,5269,1206,6652,1454,12565,1702,29394,2840,33142,3157,22092,2666,4775,1110,10539,1715,768,392,104572,6005,4488,1384,3987,1001,4173,1169,1417,700,11506,2053,1532,565,2915,908,7396,1541,11197,2369,23206,2077,17716,2618,5737,1654,2046,709,7256,993,51602,3916,1715,756,2300,985,4766,1051,1335,717,4863,1248,5146,1275,1614,493,2046,760,5795,1221,8942,1525,6819,1573,1645,743,3642,844,974,456,149405,6326,5746,1138,10319,1824,10271,1346,6574,1140,10122,1536,2771,868,6243,1335,13834,1743,35321,3332,24449,2578,6452,1241,10707,1561,2557,775,4039,912
0400000US54,54,West Virginia,710844,10628,33442,3159,53118,3887,63674,4365,18114,2167,90086,4997,41144,3084,12665,1822,32409,2748,52002,3685,176221,6124,58544,3954,32923,2657,45657,3692,845,499,577648,10484,26600,2646,39903,2905,51780,4166,15425,1949,76370,4676,35222,2864,9901,1766,26876,2677,39912,3444,146976,5838,43672,3601,24033,2234,40247,3508,731,486,77528,5038,4141,1142,10389,1886,9511,1916,1591,713,6852,1396,3481,969,1298,618,2777,969,5779,1283,16061,2035,7906,1781,3366,903,4262,1083,114,136,7186,1533,0,267,46,81,235,310,95,116,1421,949,102,185,96,155,293,269,643,393,3068,1100,688,334,485,402,14,24,0,267,18687,2287,524,363,763,610,445,248,319,298,2889,1060,735,420,237,178,625,314,1408,586,4420,1019,3780,1349,1911,574,631,465,0,267,9161,1633,338,252,467,328,972,470,0,267,891,532,875,471,411,404,215,237,763,477,1626,590,1782,975,572,351,249,216,0,267,20634,2346,1839,725,1550,615,731,429,684,578,1663,676,729,440,722,349,1623,636,3497,1214,4070,893,716,383,2556,897,254,253,0,267
0400000US55,55,Wisconsin,2751115,14020,71683,3272,169778,5004,534211,9989,87055,3606,317505,7559,131002,5944,56550,4168,180856,5922,205623,5872,574084,9685,220745,6959,108463,4934,90099,4227,3461,849,2195588,13779,33696,2140,131510,4026,447274,9729,73688,3175,263733,6584,111202,5353,45190,3851,151725,5645,158348,5371,455402,8342,161080,6249,85205,4248,74622,3734,2913,767,255560,9085,4214,851,27054,2243,55879,3434,7093,1423,25390,2660,7955,1495,5141,1458,12858,1715,19486,2277,49249,3416,23895,2530,8333,1343,8813,1179,200,206,46553,4006,433,273,576,328,5241,1063,428,271,5613,1377,1234,478,1319,610,3731,969,3741,1208,15098,2088,5796,1317,1493,628,1850,675,0,267,93691,4927,10384,1225,2179,565,8505,1393,1555,548,10608,1766,1070,406,1933,603,4214,1012,3647,792,25136,2445,18036,2268,4688,832,1706,542,30,49,46451,3267,1174,366,1269,407,10023,1369,893,340,4864,1198,6044,1231,655,349,845,339,3259,714,8669,1493,5368,1170,1385,505,1795,601,208,321,113272,4448,21782,1623,7190,1466,7289,1253,3398,850,7297,1202,3497,752,2312,680,7483,1262,17142,1787,20530,1710,6570,1073,7359,1011,1313,396,110,110
0400000US56,56,Wyoming,279264,5540,30573,2658,27536,2446,14614,2249,6417,1425,32455,3114,16786,2080,4271,1228,12430,2061,20430,2082,56184,4070,25665,2478,11477,1847,16475,1926,3951,898,207867,5744,16971,2203,19468,2253,9948,1450,5296,1258,26699,2738,13319,2148,3658,1200,10878,1862,14118,1967,42588,3544,18784,2105,8418,1470,14532,1858,3190,1000,38322,2961,6128,1060,6484,1276,2881,1138,723,464,3250,931,1890,754,43,62,943,635,3176,1136,6721,1175,3016,1050,1433,680,873,357,761,447,4133,1061,2065,666,252,223,181,195,59,106,497,389,92,122,41,68,0,267,19,34,450,325,260,175,96,119,121,147,0,267,10660,1818,1392,649,91,92,461,411,118,195,998,602,427,288,230,186,209,389,829,414,2298,885,2173,924,1018,521,416,276,0,267,5737,1078,644,435,250,202,604,406,106,130,147,149,297,247,221,335,36,61,406,313,1496,740,1010,603,134,160,386,309,0,267,12545,1882,3373,1036,991,448,539,496,115,153,864,452,761,467,78,97,364,314,1882,636,2631,830,422,434,378,256,147,162,0,267
