GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0400000US12,12,Florida,8142524,32580,7347859,33044,6490021,32503,857838,19037,648121,16886,116468,6997,93249,7955,155945,8649,143985,8601,1534,661,5505,1346,4484,1237,437,338,41648,3797,132700,7446,123602,7819,340770,9629,4363612,20079,3906298,20670,3421724,22794,484574,14193,344087,11397,70219,6573,70268,7056,73694,6061,66697,6161,1174,588,2379,1011,3063,1091,381,333,32953,3043,74131,5679,88336,6855,188200,6950,3778912,22754,3441561,23688,3068297,22884,373264,11470,304034,9933,46249,3294,22981,2847,82251,5983,77288,5972,360,283,3126,766,1421,582,56,92,8695,1752,58569,4666,35266,3563,152570,6095
0400000US13,13,Georgia,4333325,21575,3893572,21388,3416499,20715,477073,14542,355882,12519,69431,5471,51760,4571,96130,7419,76246,7052,1289,802,16266,2669,2329,772,0,267,7953,1710,70839,6718,76275,6794,188556,8282,2331256,15728,2080042,15557,1802805,15516,277237,10491,200870,9065,41678,4064,34689,4173,50971,5230,39608,4859,78,95,10273,2270,1012,452,0,267,6711,1517,41587,5343,51048,5883,100897,5975,2002069,15130,1813530,14716,1613694,14299,199836,8387,155012,7539,27753,3041,17071,2166,45159,3859,36638,3670,1211,810,5993,1351,1317,699,0,267,1242,580,29252,3442,25227,3316,87659,5209
0400000US15,15,Hawaii,628564,6795,522352,7454,426520,7854,95832,5110,70763,4409,14686,2219,10383,1794,35326,2785,35129,2804,0,267,48,80,79,108,70,75,3659,1070,27156,3179,13555,2290,26516,2681,342700,4695,288477,5068,243477,5225,45000,3289,32936,2749,7058,1663,5006,1049,14429,1662,14309,1677,0,267,0,267,79,108,41,67,2676,966,14636,2183,8806,1626,13676,1927,285864,4820,233875,5198,183043,5408,50832,3111,37827,2924,7628,1184,5377,1247,20897,2164,20820,2168,0,267,48,80,0,267,29,33,983,473,12520,1887,4749,1363,12840,1713
0400000US16,16,Idaho,682844,7481,600849,8564,521695,8565,79154,4463,59366,4235,12829,2007,6959,1263,5076,1006,5076,1006,0,267,0,267,0,267,0,267,7808,1490,21756,2308,10358,2178,36997,3222,378816,4818,329397,5916,282752,5979,46645,3213,34486,3101,7574,1684,4585,1024,3338,802,3338,802,0,267,0,267,0,267,0,267,5493,1210,13717,1753,7259,1607,19612,2422,304028,5224,271452,5389,238943,5341,32509,2348,24880,2224,5255,880,2374,641,1738,531,1738,531,0,267,0,267,0,267,0,267,2315,844,8039,1417,3099,1225,17385,1850
0400000US17,17,Illinois,5997956,22464,4971766,25156,4413291,26930,558475,14809,441228,13939,71704,4466,45543,4145,531017,11771,245727,9398,5170,1699,137397,6079,142025,6601,698,443,31501,3091,183810,7041,60376,4122,219486,7761,3230782,16608,2698234,18717,2390512,18862,307722,10439,242386,9008,41662,3766,23674,3177,262060,9379,106826,6738,2581,1246,72605,4227,79596,4429,452,358,24030,2862,94792,5938,37287,2723,114379,5451,2767174,16495,2273532,18543,2022779,18272,250753,8086,198842,7614,30042,2613,21869,2523,268957,8647,138901,6692,2589,976,64792,4133,62429,4277,246,181,7471,1207,89018,4504,23089,3300,105107,4340
0400000US18,18,Indiana,2900016,16823,2688043,17740,2413724,16018,274319,8582,222784,7734,33267,2837,18268,2451,20627,2403,20268,2279,0,267,42,71,305,342,12,20,9976,1619,62122,4481,24692,2531,94556,4721,1561358,10556,1441735,11621,1285906,11137,155829,7079,127466,5958,17938,2441,10425,1707,9861,1551,9650,1503,0,267,42,71,169,268,0,267,7960,1678,34517,3040,17024,1995,50261,3401,1338658,11865,1246308,12837,1127818,12003,118490,4626,95318,4216,15329,1730,7843,1379,10766,1793,10618,1719,0,267,0,267,136,208,12,20,2016,611,27605,2846,7668,1495,44295,3155
0400000US19,19,Iowa,1501636,10108,1332056,11537,1181222,11059,150834,6471,119831,5585,18902,2262,12101,1714,17111,2205,16902,2157,0,267,197,224,12,22,0,267,6251,1217,58762,3423,13654,1579,73802,3925,802372,6629,708121,7667,624522,7263,83599,4102,66112,3564,10571,1537,6916,1241,9298,1667,9113,1616,0,267,185,223,0,267,0,267,4800,997,33272,2601,9944,1204,36937,2619,699264,6827,623935,7839,556700,7248,67235,3759,53719,3334,8331,1469,5185,955,7813,1363,7789,1363,0,267,12,21,12,22,0,267,1451,507,25490,2257,3710,907,36865,2314
0400000US20,20,Kansas,1387425,11649,1264267,11794,1130916,11761,133351,6256,103710,5432,19441,2285,10200,1579,7161,1481,6832,1395,0,267,216,359,55,89,58,101,4386,1266,36912,3138,14631,1850,60068,3272,748237,9054,680260,9188,606453,8983,73807,4302,57104,3728,10495,1746,6208,1268,3925,1060,3749,1018,0,267,121,204,55,89,0,267,3098,976,21835,2499,10488,1599,28631,2284,639188,7589,584007,7320,524463,7461,59544,3269,46606,2936,8946,1360,3992,842,3236,948,3083,922,0,267,95,156,0,267,58,101,1288,727,15077,1998,4143,954,31437,2435
0400000US21,21,Kentucky,1880402,16550,1735326,15466,1532402,15680,202924,7315,161227,6413,26751,3512,14946,2430,20770,2580,20182,2444,248,374,0,267,0,267,340,362,3971,976,40285,3778,19936,2620,60114,4091,1001087,12103,921241,11027,809016,10432,112225,4917,89033,4300,14674,2590,8518,1924,8728,1616,8608,1599,0,267,0,267,0,267,120,203,2983,803,22062,2482,14748,2322,31325,2687,879315,10115,814085,10241,723386,10344,90699,4708,72194,4242,12077,1916,6428,1338,12042,2134,11574,1989,248,374,0,267,0,267,220,294,988,523,18223,2312,5188,1191,28789,2502
0400000US22,22,Louisiana,1860956,16291,1715396,16699,1504472,16193,210924,7913,151153,5912,33091,3461,26680,3136,20935,2573,20321,2464,0,267,30,54,175,273,409,264,5541,1306,37268,3662,30978,2907,50838,4330,1002827,11611,921948,12399,800061,11847,121887,6124,84796,4614,21198,2828,15893,2393,8122,1503,7925,1436,0,267,30,54,0,267,167,181,4439,1098,21869,2889,20896,2495,25553,3445,858129,11394,793448,11088,704411,11195,89037,4889,66357,4283,11893,2058,10787,1551,12813,2113,12396,2043,0,267,0,267,175,273,242,205,1102,611,15399,1808,10082,1841,25285,2120
0400000US23,23,Maine,632517,6177,562941,6669,502128,6289,60813,4185,49125,3436,6417,1401,5271,1468,4000,1205,3365,1027,0,267,174,281,0,267,461,367,2435,998,25602,2764,6363,1282,31176,2397,325833,4205,287814,4588,252539,4372,35275,2904,27603,2234,3775,1179,3897,1076,2337,879,1946,804,0,267,0,267,0,267,391,333,1610,684,14772,1950,4835,1183,14465,1675,306684,4954,275127,5094,249589,4991,25538,2469,21522,2073,2642,696,1374,787,1663,708,1419,637,0,267,174,281,0,267,70,66,825,464,10830,1593,1528,581,16711,1588
0400000US24,24,Maryland,2533049,18945,2204380,19317,1941195,22040,263185,10066,202958,8732,34773,3729,25454,3563,131304,7534,96707,6572,1584,873,28964,2859,3911,1163,138,170,4429,1168,71955,5027,20743,2576,100238,4509,1317273,12050,1152791,13125,1008835,15411,143956,6809,109295,5770,19101,2686,15560,2702,62620,4937,44766,3954,889,632,14514,1794,2451,1021,0,267,3690,1035,37448,3681,12683,1879,48041,3443,1215776,14245,1051589,13554,932360,13873,119229,5791,93663,5048,15672,2099,9894,1736,68684,4768,51941,4439,695,442,14450,2071,1460,522,138,170,739,423,34507,3046,8060,1586,52197,2871
0400000US25,25,Massachusetts,3248181,20259,2643345,21848,2379417,21329,263928,11724,208887,10227,35260,4181,19781,2207,292831,11034,93139,6653,12283,2400,128375,7684,56018,3896,3016,721,18688,3165,136013,6866,30148,3305,127156,6301,1692878,14024,1386784,14071,1246651,14043,140133,7949,109320,6800,19445,3024,11368,1719,146448,7770,44686,4847,7150,2005,62375,5403,30476,2667,1761,505,14321,2595,65257,4844,17779,2482,62289,4189,1555303,13054,1256561,13577,1132766,13036,123795,6690,99567,5783,15815,2200,8413,1422,146383,6329,48453,3796,5133,1293,66000,4874,25542,2569,1255,460,4367,1253,70756,4545,12369,2193,64867,4138
0400000US26,26,Michigan,4353614,19490,4001598,19465,3616966,19895,384632,10621,306997,8983,48054,3991,29581,3161,53364,4186,52843,4211,0,267,274,251,0,267,247,154,15524,2128,99599,5158,34809,2771,148720,5119,2289879,13415,2107298,14455,1897877,15593,209421,7028,166474,5806,26111,2880,16836,2305,26849,2584,26439,2603,0,267,261,251,0,267,149,126,11930,1697,51713,3042,21383,2384,70706,3844,2063735,13281,1894300,12812,1719089,12863,175211,5459,140523,4947,21943,2216,12745,1740,26515,3206,26404,3210,0,267,13,22,0,267,98,82,3594,974,47886,3646,13426,2134,78014,3633
0400000US27,27,Minnesota,2699357,11495,2354487,11837,2099771,11394,254716,7965,202530,6603,28091,2726,24095,2502,84080,4881,80404,4899,641,487,1597,433,1438,641,0,267,17567,2007,81048,4822,24495,2218,137680,5220,1424525,7765,1241896,8074,1100285,8419,141611,5616,111436,4502,14908,2077,15267,2045,36353,2507,34484,2475,399,327,598,306,872,526,0,267,12774,1684,45297,3591,16966,1772,71239,3504,1274832,8229,1112591,8766,999486,8068,113105,4344,91094,3699,13183,1557,8828,1284,47727,3811,45920,3807,242,393,999,366,566,378,0,267,4793,1027,35751,2632,7529,1410,66441,3861
0400000US28,28,Mississippi,1137160,13327,1066126,13388,937740,13896,128386,6542,91522,4895,21874,2857,14990,2599,4135,1177,3861,1130,32,56,80,135,0,267,162,154,3311,1183,20785,2344,14142,2228,28661,2447,593229,9188,550787,9411,480312,9348,70475,4911,47906,3327,12274,2387,10295,1847,1937,750,1852,747,0,267,0,267,0,267,85,100,2940,1014,13836,1790,9096,1859,14633,1752,543931,8298,515339,8206,457428,8599,57911,3661,43616,3372,9600,1701,4695,1377,2198,783,2009,745,32,56,80,135,0,267,77,89,371,460,6949,1341,5046,1237,14028,1705
0400000US29,29,Missouri,2801049,17914,2552312,15574,2263740,16975,288572,8390,226197,7183,40678,3841,21697,2219,46241,3939,39935,3814,589,401,4785,971,773,426,159,155,6041,1273,55844,4591,28688,2934,111923,4631,1461149,11459,1322743,10907,1169276,11896,153467,5292,119678,4443,20955,2589,12834,1834,22926,2868,20233,2678,430,276,1813,555,336,300,114,131,4333,997,33154,3416,20220,2360,57773,3414,1339900,13334,1229569,12177,1094464,12952,135105,5231,106519,4326,19723,2317,8863,1336,23315,2773,19702,2723,159,189,2972,764,437,257,45,76,1708,783,22690,2475,8468,1692,54150,2986
0400000US30,30,Montana,460787,6510,388416,6820,339906,6372,48510,3479,38722,3213,4932,881,4856,1182,5862,1405,5862,1405,0,267,0,267,0,267,0,267,6597,1462,22053,2523,4550,1098,33309,2673,246252,4522,205783,4805,176921,4536,28862,2699,23064,2426,2654,700,3144,962,3353,1081,3353,1081,0,267,0,267,0,267,0,267,4339,1212,12464,1803,3218,854,17095,1612,214535,3993,182633,3980,162985,4076,19648,2011,15658,1904,2278,546,1712,589,2509,1066,2509,1066,0,267,0,267,0,267,0,267,2258,854,9589,1543,1332,622,16214,1826
0400000US31,31,Nebraska,924995,7494,825597,7887,738747,8300,86850,4549,67030,3918,11998,1444,7822,1290,6303,1400,6109,1377,134,202,0,267,0,267,60,84,5218,1368,26782,2309,9841,1456,51254,3408,493269,5196,438045,5552,392329,5692,45716,3017,36183,2623,5338,829,4195,983,2710,946,2586,937,76,118,0,267,0,267,48,82,4126,1300,15100,1655,7377,1228,25911,2292,431726,5757,387552,5877,346418,5893,41134,2872,30847,2400,6660,1151,3627,945,3593,1105,3523,1099,58,89,0,267,0,267,12,20,1092,405,11682,1498,2464,906,25343,2353
0400000US32,32,Nevada,1239805,9794,1108422,11375,965221,12302,143201,6924,117739,6426,15043,2346,10419,2845,41611,3525,41131,3531,93,111,69,111,318,406,0,267,6992,1308,28791,2972,16788,2325,37201,3562,699451,6642,621470,7859,542049,8473,79421,4800,62394,3983,8952,2134,8075,2365,23797,2868,23365,2880,45,76,69,111,318,406,0,267,5618,1093,15158,2038,13153,2112,20255,2542,540354,7138,486952,7758,423172,7795,63780,4265,55345,4208,6091,942,2344,1068,17814,2106,17766,2094,48,79,0,267,0,267,0,267,1374,763,13633,1996,3635,1077,16946,2012
0400000US33,33,New Hampshire,634899,8958,568830,8602,512269,8172,56561,4915,47536,4071,5770,1453,3255,1131,2673,789,2548,740,0,267,0,267,66,108,59,95,2147,945,22879,2383,4271,988,34099,2689,325373,6166,288333,6098,258271,5586,30062,3141,25058,2591,2879,947,2125,821,1541,682,1416,628,0,267,0,267,66,108,59,95,1818,850,11582,1429,2819,745,19280,1995,309526,5616,280497,5891,253998,5709,26499,2613,22478,2340,2891,934,1130,521,1132,430,1132,430,0,267,0,267,0,267,0,267,329,328,11297,1675,1452,604,14819,1490
0400000US34,34,New Jersey,3884858,25676,3318972,24002,2947462,22013,371510,11843,271913,9801,48235,4106,51362,5079,214564,9515,148487,7276,2361,854,26710,3012,36073,3726,933,615,11861,2329,130749,6568,71024,6324,137688,6210,2084594,16853,1777743,16112,1569113,15802,208630,8912,144465,6421,29694,3301,34471,4390,110426,5949,72271,5329,1728,725,13069,1792,22996,2691,362,273,10058,2179,68282,4392,45225,4866,72860,4776,1800264,16428,1541229,16191,1378349,14875,162880,7278,127448,6549,18541,2206,16891,2128,104138,6647,76216,5317,633,383,13641,2141,13077,2530,571,468,1803,633,62467,4562,25799,3228,64828,4379
0400000US35,35,New Mexico,864109,11632,774930,10599,666547,10959,108383,7114,78036,5353,15960,2708,14387,3902,8710,1578,8269,1512,0,267,48,82,393,445,0,267,4025,955,19769,2164,11694,2303,44981,3795,466184,7294,412412,6686,350100,7241,62312,5474,40759,3371,10534,2395,11019,3601,6470,1447,6398,1456,0,267,0,267,72,117,0,267,3522,954,10825,1760,8334,1849,24621,2535,397925,8007,362518,8042,316447,8508,46071,3476,37277,3076,5426,1197,3368,897,2240,723,1871,511,0,267,48,82,321,422,0,267,503,302,8944,1538,3360,1151,20360,2596
