GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US35,35,New Mexico,864109,11632,294497,8269,157726,6988,208101,7657,8394,1660,107804,5338,84391,6040,3196,925,666547,10959,228460,7743,119337,5651,169924,7236,4869,1244,78419,4401,62738,4169,2800,934,108383,7114,31139,2878,19152,2717,21898,2708,1724,811,21217,2765,13121,3146,132,154,8710,1578,2542,754,3029,1064,1355,571,510,621,474,340,800,459,0,267,19769,2164,7782,1585,4504,1180,4823,1192,550,551,1169,560,941,561,0,267,15719,2535,5498,1224,4416,1357,1879,937,0,267,1662,903,2064,770,200,262,44981,3795,19076,2162,7288,1625,8222,1594,741,433,4863,1287,4727,1402,64,100
0400000US36,36,New York,9125307,32776,3455619,30452,1686094,22512,2327015,23720,22286,2334,713666,14983,906894,17839,13733,1728,4819044,32240,1813996,20154,772576,14236,1240219,18235,11191,1468,421362,11149,553698,14705,6002,1343,669843,16238,207549,7492,124734,6461,156114,7268,3237,979,92601,6240,84857,5370,751,400,2566071,23960,1004144,16662,552726,15252,682793,13398,1243,589,144937,7018,179756,7332,472,343,558988,12361,206254,7518,133775,6105,144675,6877,2798,1045,22445,3118,45499,4239,3542,778,175898,7364,59060,4547,36978,3432,34307,2663,1360,1031,14145,2521,29370,3150,678,511,335463,10536,164616,6439,65305,4781,68907,5343,2457,776,18176,2529,13714,2064,2288,732
0400000US37,37,North Carolina,4158877,23404,1393038,18064,645426,15799,1012914,16036,29861,3152,446572,10717,587274,12397,43792,2756,3330962,25935,1166895,17582,497733,13685,849667,14816,14619,2159,311829,9146,467329,11719,22890,2665,490002,13522,109723,5567,86353,5985,81071,4721,9334,1885,107767,6237,91295,5514,4459,826,39822,3568,10092,1671,12920,2448,9767,1808,236,326,2171,824,4498,1167,138,159,76980,4582,21865,2641,17863,2070,17938,2101,2579,769,7141,1898,6589,1579,3005,662,56734,5074,11960,2149,11523,1943,11409,2334,977,563,7479,1995,11964,1772,1422,589,164377,6445,72503,4028,19034,2270,43062,3690,2116,622,10185,1900,5599,1187,11878,744
0400000US38,38,North Dakota,354240,4443,117997,3425,59707,2944,85321,3613,4539,628,39498,2560,44444,2363,2734,885,280246,5466,91768,2865,45303,2725,71571,3619,3063,485,30922,2292,35426,2356,2193,809,32794,2494,10387,1373,4241,786,6892,1214,477,216,5633,1026,4786,948,378,340,2052,793,250,193,561,439,564,540,0,267,236,332,441,236,0,267,14905,1859,4648,896,4397,1133,2966,736,262,185,1092,460,1496,452,44,73,5082,1129,985,352,1131,463,696,316,159,164,716,334,1342,537,53,91,19161,1831,9959,1069,4074,906,2632,527,578,209,899,444,953,325,66,119
0400000US39,39,Ohio,5303682,23438,1753206,17448,876834,12766,1355715,14420,16720,1777,434618,10567,863285,14164,3304,880,4404390,23637,1498750,16269,683180,10829,1142313,13862,9942,1593,350446,8292,716865,12525,2894,808,431429,12193,107529,5102,84669,5096,93049,5103,3293,798,58794,5035,83924,4181,171,160,103774,5550,21017,2154,32054,3281,26453,2489,391,283,2988,863,20871,2674,0,267,120887,5244,32338,3204,37835,3309,29893,2381,1019,462,5700,1283,13950,2017,152,176,56877,3779,12001,1816,12865,1966,10251,1758,609,509,6294,1443,14814,1988,43,73,186325,6011,81571,4394,26231,2346,53756,3302,1466,595,10396,1780,12861,1682,44,79
0400000US40,40,Oklahoma,1619414,12405,513430,10740,271436,7345,406245,8887,13891,2013,175280,6432,224705,7166,14427,1441,1302847,12023,428024,9748,209229,6810,342422,8061,9093,1641,130115,5436,175714,6029,8250,1396,192721,6971,44027,3095,36481,3107,38060,3535,2725,830,34451,2899,34546,3588,2431,690,7571,1660,1550,1042,2889,893,1526,620,0,267,701,453,905,500,0,267,31172,2604,8705,1452,8888,1338,6856,1154,504,341,1675,513,3924,1250,620,278,21136,2055,3839,946,3871,820,3680,909,362,322,3491,954,5535,1246,358,288,63967,4025,27285,2487,10078,1378,13701,1607,1207,522,4847,1086,4081,914,2768,352
0400000US41,41,Oregon,1805164,15223,609615,12650,300702,9391,463539,11481,34140,4959,166437,6777,229937,7673,794,401,1325229,16234,439981,10623,210028,7681,358159,11086,16340,2401,126448,6107,173808,7345,465,289,205360,8877,56859,4097,35284,3917,42347,3430,10775,2743,29475,3208,30562,3352,58,90,68459,4579,26918,2773,13630,2290,19405,2257,216,226,2014,825,6276,1384,0,267,62954,4552,21814,2656,14446,1950,15786,2110,1870,724,1915,617,7123,1486,0,267,48236,3655,17043,2014,10161,2210,8581,1482,985,644,3245,1015,8176,1494,45,81,94926,4929,47000,3527,17153,2276,19261,2066,3954,1930,3340,1119,3992,947,226,310
0400000US42,42,Pennsylvania,5656203,24206,1945889,20272,924018,15083,1469277,16576,23881,2261,492453,8998,797742,13858,2943,878,4328695,25565,1520682,18438,649192,12819,1131290,14577,11806,1434,382519,8280,630681,12174,2525,810,523811,11301,134023,5897,104165,5841,115186,4474,5365,1282,72319,4162,92604,4584,149,156,301024,8516,109278,5581,67221,4214,91778,5050,9,14,9126,1666,23565,2541,47,79,230236,7632,68272,4321,61777,4097,63871,3630,2766,850,10984,1831,22365,2494,201,271,65682,4424,17744,2037,12676,2004,10708,1495,1037,432,6636,1352,16881,1680,0,267,206755,5905,95890,4227,28987,3107,56444,3397,2898,779,10869,1823,11646,1780,21,37
0400000US44,44,Rhode Island,481741,8288,172981,6450,85678,5093,124409,5070,1036,492,39575,3785,56625,3909,1437,577,390371,9474,145018,6188,64818,4675,101339,4649,814,476,31418,3201,45930,3691,1034,492,42016,3875,10919,1747,9642,1824,10026,1935,58,95,4640,1117,6579,1180,152,235,10549,2248,2153,709,3051,1219,3731,1082,0,267,90,142,1524,716,0,267,16593,2042,5317,1285,4449,1095,4442,956,111,126,873,561,1255,520,146,150,5752,1393,2090,808,771,575,1203,575,0,267,968,675,720,626,0,267,16460,1918,7484,1384,2947,872,3668,890,53,86,1586,807,617,331,105,178
0400000US45,45,South Carolina,1933392,16032,600672,11233,318592,9568,473208,11624,8777,1655,214073,8668,292386,9965,25684,1680,1563676,15528,516787,9281,243695,8151,399424,11366,4994,1273,150960,7006,238788,8388,9028,1536,216066,8874,43929,3709,43742,4065,39883,4027,2446,989,47444,4275,37832,3641,790,402,13036,2824,2154,928,5589,1914,2077,849,0,267,966,549,2033,856,217,185,36498,3802,7883,1575,8537,1588,10329,2035,486,457,3272,1066,3611,1143,2380,507,26590,2873,3940,1008,8242,1679,3514,1264,685,640,4059,1305,5322,1312,828,361,77526,4733,25979,2831,8787,1932,17981,2149,166,196,7372,1591,4800,1419,12441,405
0400000US46,46,South Dakota,410015,5938,137183,4975,67925,3546,106155,4272,8902,1287,35006,2332,54389,4212,455,254,317962,5880,100812,4846,51336,3067,89381,3733,5339,1027,27169,2147,43614,3467,311,221,41644,3391,12658,1424,6450,1456,8699,1200,1221,594,5047,1107,7507,2011,62,78,1555,827,433,359,672,518,35,59,0,267,119,195,296,222,0,267,18587,2198,8019,1190,3479,757,3623,722,1097,653,1161,485,1208,425,0,267,5234,1268,1384,524,1692,788,578,336,68,68,637,383,875,396,0,267,25033,2157,13877,1489,4296,916,3839,807,1177,380,873,423,889,363,82,126
0400000US47,47,Tennessee,2825043,13715,849514,11229,443855,11990,744085,14413,14015,2264,285308,9218,485059,10932,3207,860,2361915,15231,728857,9956,349698,10619,640006,13084,8486,1739,220246,7884,411836,9563,2786,878,280760,9108,62199,4304,52892,3953,60420,4820,2950,1035,49419,4626,52768,4409,112,124,22671,2674,3726,969,7773,1587,4551,1209,0,267,789,445,5832,1700,0,267,38002,3485,9505,1648,11996,2082,10214,1948,284,253,3517,965,2429,780,57,93,27438,3274,6479,1378,6765,1838,3506,964,267,245,4046,1407,6298,1226,77,130,94257,4983,38748,2822,14731,2014,25388,2628,2028,1132,7291,1573,5896,1466,175,179
0400000US48,48,Texas,10726872,30735,3515168,32686,1775316,24935,2743724,28755,60865,4253,1236384,19522,1348031,20472,47384,2826,8473807,34270,2911614,29750,1293683,22339,2257933,27514,37005,2834,874145,15891,1069008,16119,30419,2615,1303960,26398,303257,8793,254420,12078,266351,10376,15098,2808,276038,10200,184854,9647,3942,1017,180968,6992,48404,3870,58185,4655,42158,3752,54,90,9698,2174,22453,2393,16,27,185844,7455,44203,3186,61498,4435,39121,4006,3016,903,14285,2376,15104,1941,8617,802,194284,7893,37684,3019,47890,5007,32875,3669,1841,1207,36074,4415,36661,3423,1259,658,388009,10250,170006,6229,59640,4190,105286,5071,3851,1070,26144,2980,19951,2481,3131,549
0400000US49,49,Utah,1245356,8786,414084,8407,176770,7062,348354,9029,5133,1021,141549,6340,156657,6702,2809,1006,934016,10606,317496,6928,125506,5540,266538,7765,2866,705,101090,5540,118126,5553,2394,915,161246,5900,41422,3200,22369,2599,38687,2846,569,339,32466,3112,25677,3000,56,91,29277,3247,9801,1284,5630,1565,8408,1935,112,183,2598,956,2728,935,0,267,32544,3514,11421,1895,8012,1343,8467,1599,485,477,1551,670,2608,995,0,267,22102,2910,6844,1409,4780,1253,4593,1170,530,431,1421,557,3923,1078,11,21,66171,4352,27100,2470,10473,1779,21661,2478,571,392,2423,783,3595,1125,348,389
