GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0400000US36,36,New York,9225086,34122,5546253,31120,4876262,26729,669991,16233,521606,14399,86427,5969,61958,4770,2603769,26828,672644,14213,14417,2329,1568954,20180,330904,8508,16850,2285,39396,3786,576272,13500,115582,6835,343814,11587,4844512,23512,2969082,23588,2607424,21352,361658,10830,275449,9503,48395,4350,37814,3622,1316447,19359,295057,9130,7743,1622,799030,15199,203561,7366,11056,1783,30082,3261,287446,9463,64645,5080,176810,8193,4380574,23663,2577171,18178,2268838,15456,308333,9516,246157,8705,38032,3069,24144,3007,1287322,19056,377587,10774,6674,1446,769924,14015,127343,5277,5794,1232,9314,1539,288826,8777,50937,4294,167004,6650
0400000US37,37,North Carolina,4155536,23428,3808239,22031,3363254,22039,444985,13645,340792,11794,57614,3987,46579,4654,42487,3935,38952,3952,617,587,2014,808,319,245,585,327,10863,2268,81552,6527,31652,3350,180743,10092,2165617,16112,1965036,16121,1706062,16735,258974,9647,188687,8085,36193,3174,34094,3837,21930,2718,19319,2727,496,473,1516,640,201,198,398,343,8743,2047,49926,5719,21581,2621,98401,7315,1989919,16040,1843203,15550,1657192,14712,186011,6971,152105,6068,21421,2340,12485,2055,20557,2478,19633,2506,121,196,498,379,118,147,187,183,2120,726,31626,3233,10071,2170,82342,4674
0400000US38,38,North Dakota,360805,4245,322950,4290,283994,4758,38956,2771,29688,2311,5295,1156,3973,1098,1249,527,1249,527,0,271,0,271,0,271,0,271,1378,582,12320,1334,3180,835,19728,1719,192779,3257,172078,3480,149645,3840,22433,1865,16654,1571,3064,824,2715,766,505,314,505,314,0,271,0,271,0,271,0,271,978,441,6625,1048,2264,707,10329,1135,168026,3103,150872,3027,134349,3100,16523,1815,13034,1653,2231,619,1258,484,744,404,744,404,0,271,0,271,0,271,0,271,400,270,5695,882,916,441,9399,1189
0400000US39,39,Ohio,5178127,22838,4732722,22340,4299983,22289,432739,10836,353120,9331,46355,4768,33264,3205,93322,6523,88069,6434,816,636,2400,672,1452,536,585,565,13819,2039,116361,6171,36142,3113,185761,7846,2652967,15221,2419177,14880,2195262,15194,223915,7685,179813,6194,24960,3399,19142,2211,42118,4504,39326,4524,273,185,1236,482,824,374,459,514,10952,1878,62253,4729,23518,2645,94949,4649,2525160,15459,2313545,15198,2104721,14939,208824,6532,173307,6165,21395,2533,14122,1946,51204,4497,48743,4358,543,608,1164,494,628,381,126,151,2867,702,54108,4182,12624,2009,90812,5733
0400000US40,40,Oklahoma,1628521,13880,1512329,13725,1335234,13505,177095,7514,138426,6039,24311,3196,14358,2491,6820,1360,6780,1354,0,271,0,271,0,271,40,67,3891,1078,31297,2900,17970,2384,56214,3944,874881,9063,807691,8897,708017,8765,99674,4949,77389,3801,13156,2276,9129,1908,3508,1053,3468,1046,0,271,0,271,0,271,40,67,2861,905,19272,2385,12273,1929,29276,2886,753640,10039,704638,9695,627217,9247,77421,4266,61037,3479,11155,1777,5229,1243,3312,990,3312,990,0,271,0,271,0,271,0,271,1030,578,12025,1589,5697,1606,26938,2438
0400000US41,41,Oregon,1752305,13716,1448427,13044,1265423,13314,183004,6262,148456,6097,20694,2808,13854,2451,73253,4821,59883,4260,6970,1667,3934,894,2430,736,36,65,40325,3797,65456,4995,15981,1823,108863,6321,914651,10100,756796,9582,656836,9841,99960,4521,79110,4013,11968,2315,8882,2089,36496,4064,29006,3448,3965,1633,1836,537,1689,658,0,271,26481,2825,31771,2986,11537,1588,51570,4189,837654,10095,691631,10244,608587,9527,83044,3984,69346,4006,8726,1458,4972,1212,36757,3006,30877,2773,3005,861,2098,642,741,352,36,65,13844,2291,33685,3559,4444,1086,57293,4043
0400000US42,42,Pennsylvania,5678712,25811,4851989,26481,4343148,25853,508841,12021,418085,11480,54045,4326,36711,3424,313110,10130,209152,8322,7861,1512,40485,4031,55612,4354,0,271,29259,3352,227187,8149,45623,2880,211544,8309,2940351,15176,2531407,15496,2263984,14614,267423,7999,216418,6851,27855,3066,23150,2664,140465,7177,91454,6031,3681,921,18113,2542,27217,2781,0,271,20298,2886,111108,5509,28491,2097,108582,5500,2738361,18916,2320582,19301,2079164,18129,241418,7990,201667,7406,26190,2424,13561,1725,172645,7077,117698,5670,4180,1044,22372,3008,28395,2847,0,271,8961,1783,116079,5668,17132,1982,102962,4758
0400000US44,44,Rhode Island,480342,8094,429013,8782,387446,7784,41567,4030,33867,3475,4356,1036,3344,1462,10987,2060,10737,2035,142,226,108,126,0,271,0,271,2023,687,16325,1853,3949,1308,18045,2483,238991,5877,211562,5839,190643,5348,20919,2837,17261,2627,1632,575,2026,1024,5244,1294,5136,1300,0,271,108,126,0,271,0,271,1635,574,8508,1505,2823,1042,9219,1607,241351,5651,217451,5989,196803,5168,20648,2535,16606,2072,2724,841,1318,626,5743,1350,5601,1334,142,226,0,271,0,271,0,271,388,269,7817,1347,1126,775,8826,1572
0400000US45,45,South Carolina,1926542,15646,1774052,16864,1580073,16190,193979,8718,147373,7304,27053,2865,19553,3431,11170,2055,10645,1969,295,204,156,169,0,271,74,165,5729,1263,37134,3139,22329,3253,76128,5145,992064,9843,905006,10608,795533,10761,109473,6280,80176,5480,16173,2105,13124,3015,5772,1659,5405,1601,181,174,112,186,0,271,74,165,4301,1198,21958,2467,14293,2592,40734,4305,934478,10867,869046,10150,784540,10339,84506,4570,67197,3990,10880,1386,6429,1478,5398,1405,5240,1382,114,137,44,78,0,271,0,271,1428,547,15176,2001,8036,1602,35394,3408
0400000US46,46,South Dakota,415020,5825,363022,5348,320419,6371,42603,3748,31689,2934,6744,1424,4170,1253,1892,667,1774,636,0,271,108,183,0,271,10,17,2353,682,18179,2041,4993,1046,24581,2331,213456,4175,182472,3614,159889,4312,22583,2283,16921,1897,3130,985,2532,908,1123,546,1059,510,0,271,54,91,0,271,10,17,1900,626,10225,1635,3694,947,14042,1463,201564,3480,180550,3678,160530,4061,20020,2259,14768,1790,3614,1019,1638,625,769,368,715,390,0,271,54,92,0,271,0,271,453,329,7954,1142,1299,540,10539,1488
0400000US47,47,Tennessee,2750197,18016,2570087,19417,2301339,19960,268748,9383,211223,9008,36008,3516,21517,2736,22958,2767,21655,2657,147,168,271,276,787,394,98,171,2885,991,37593,3635,24741,2862,91933,5126,1440421,11900,1337097,13748,1197858,12888,139239,7380,107930,6622,17824,2609,13485,2376,11148,1759,10586,1778,75,122,63,103,326,219,98,171,2265,804,23848,2958,17750,2570,48313,3950,1309776,14109,1232990,14523,1103481,14502,129509,5188,103293,4972,18184,2252,8032,1432,11810,1955,11069,1790,72,118,208,223,461,277,0,271,620,451,13745,1984,6991,1231,43620,3906
0400000US48,48,Texas,11058421,33219,10065217,33049,8809066,36199,1256151,21801,940947,16923,190429,8675,124775,8654,175612,8433,160452,8030,3138,943,5305,877,6650,1530,67,86,26169,3457,189695,7046,184228,9516,417500,11759,6079552,23005,5522201,23703,4806432,27220,715769,13848,509838,12586,117866,7229,88065,6825,84617,6133,76687,5680,1379,660,2861,725,3644,995,46,79,21125,3163,107051,5801,122507,7803,222051,7873,4978869,21528,4543016,20652,4002634,21809,540382,14585,431109,11526,72563,5279,36710,3843,90995,5882,83765,5699,1759,730,2444,630,3006,966,21,36,5044,1166,82644,5376,61721,4683,195449,8055
0400000US49,49,Utah,1252718,9359,1101899,10395,956244,10503,145655,6570,108283,6103,21400,2911,15972,2203,29876,3609,24281,3204,1531,720,1220,527,2844,728,0,271,10535,1675,36212,3380,13248,2227,60948,4554,694440,7887,611404,7501,523353,7724,88051,4943,64068,4527,12192,2050,11791,1645,18964,3112,15458,2897,942,631,693,385,1871,601,0,271,7600,1415,19276,2255,10361,1941,26835,3037,558278,7436,490495,7466,432891,7520,57604,3344,44215,3305,9208,1723,4181,983,10912,2060,8823,1859,589,392,527,295,973,407,0,271,2935,955,16936,2233,2887,827,34113,2991
0400000US50,50,Vermont,313208,4901,265870,4855,235534,4730,30336,2966,25253,2572,3409,874,1674,463,2277,783,2183,779,24,41,0,271,9,16,61,99,2508,841,17108,2095,2525,671,22920,1892,159426,3006,134225,3272,118237,3243,15988,1725,13740,1614,1523,465,725,362,1204,498,1134,486,0,271,0,271,9,16,61,99,1991,742,8582,1540,1555,461,11869,1228,153782,3555,131645,3595,117297,3402,14348,1729,11513,1380,1886,760,949,332,1073,477,1049,467,24,41,0,271,0,271,0,271,517,285,8526,1236,970,416,11051,1252
0400000US51,51,Virginia,3722613,20263,3320771,19572,2950039,20631,370732,9030,283535,8241,51241,4079,35956,4115,110313,6384,67088,5252,691,502,34292,3338,7970,1269,272,247,11135,1562,87000,6121,36220,3898,157174,8291,1967736,15181,1750128,15089,1544341,16090,205787,6830,152825,6291,30633,3192,22329,3145,60445,4375,35205,3702,441,330,19321,2302,5313,1104,165,159,7769,1498,48182,5506,23303,2885,77909,6567,1754877,14488,1570643,14698,1405698,13903,164945,5308,130710,4857,20608,2171,13627,2089,49868,3956,31883,3349,250,351,14971,1872,2657,748,107,136,3366,1078,38818,3014,12917,2308,79265,4232
0400000US53,53,Washington,3042540,17924,2538393,18951,2194844,19451,343549,11762,266119,9865,40203,4516,37227,3536,177531,7720,164459,7444,331,322,958,585,5015,1104,6768,1113,28359,2789,102806,6657,32838,3036,162613,8251,1622380,11872,1354116,12712,1169160,12556,184956,7771,142801,6847,20665,3021,21490,2492,86524,4692,79845,4493,164,270,577,438,2248,623,3690,967,20236,2590,55498,4590,24848,2721,81158,6666,1420160,13130,1184277,13796,1025684,13058,158593,7234,123318,5972,19538,2575,15737,2024,91007,5159,84614,5031,167,176,381,237,2767,822,3078,796,8123,1284,47308,3874,7990,1245,81455,4619
0400000US54,54,West Virginia,728449,9324,670156,10047,598498,10698,71658,4169,58068,3272,8989,1444,4601,1236,5112,1233,4935,1218,0,271,111,133,66,110,0,271,1086,521,20708,2591,5885,1327,25502,2156,383348,7870,351369,7877,309901,7676,41468,3099,32742,2147,5781,1283,2945,895,2945,1001,2825,991,0,271,54,91,66,110,0,271,776,387,11975,2121,4312,1146,11971,1468,345101,4897,318787,5575,288597,6266,30190,2361,25326,2119,3208,759,1656,588,2167,683,2110,677,0,271,57,97,0,271,0,271,310,277,8733,1325,1573,642,13531,1533
0400000US55,55,Wisconsin,2759489,14922,2452686,14141,2201112,12996,251574,7565,202719,6485,28059,2783,20796,2337,51913,3823,50811,3889,66,94,0,271,825,594,211,185,19984,2364,94232,4854,25673,2271,115001,4558,1420877,10774,1255999,9419,1124591,8826,131408,4741,105481,4251,14246,2030,11681,1642,24368,2831,23582,2804,66,94,0,271,539,456,181,172,13376,2090,49839,3334,18730,1755,58565,3252,1338612,8840,1196687,9335,1076521,8921,120166,5092,97238,4299,13813,1562,9115,1457,27545,2501,27229,2555,0,271,0,271,286,371,30,42,6608,1390,44393,3514,6943,1313,56436,3031
0400000US56,56,Wyoming,284923,4340,251723,4663,219671,5140,32052,3087,22567,2434,5331,978,4154,1070,4030,1085,4030,1085,0,271,0,271,0,271,0,271,2279,819,9593,1383,2831,893,14467,2262,159262,3580,139216,3709,119969,3846,19247,1943,13308,1444,3305,863,2634,934,2854,917,2854,917,0,271,0,271,0,271,0,271,1647,641,6267,1082,2123,771,7155,1456,125661,3619,112507,3597,99702,3935,12805,1982,9259,1608,2026,676,1520,515,1176,456,1176,456,0,271,0,271,0,271,0,271,632,357,3326,728,708,429,7312,1250
0400000US72,72,Puerto Rico,1155465,11336,1020389,10856,901279,11514,119110,6169,92800,5380,17875,2842,8435,1598,35682,3077,15836,2022,12390,1898,5939,1177,430,386,1087,428,2633,919,45471,3856,25304,2617,25986,3169,617061,9790,539472,8207,484435,8696,55037,4308,42371,3547,7800,1867,4866,1358,17273,2389,7843,1594,6221,1440,2228,756,213,252,768,351,2539,880,26717,2829,14915,1767,16145,2584,538404,8219,480917,8397,416844,8213,64073,3551,50429,3399,10075,1792,3569,908,18409,2001,7993,1286,6169,1299,3711,905,217,256,319,252,94,154,18754,2184,10389,1960,9841,1884
