GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
0400000US12,12,Florida,8222779,29739,7388671,31985,6540791,33870,847880,17144,647344,13821,116276,8465,84260,7084,160373,11929,147148,11867,1314,764,5911,1202,5753,1292,247,209,49632,4625,124293,8027,129265,7324,370545,10598,4339352,22008,3864054,23095,3399563,24269,464491,12513,340639,9484,65427,5977,58425,6260,81606,12009,74878,12179,829,634,2246,831,3477,1159,176,176,39438,3981,69009,6022,90294,6481,194951,8790,3883427,22229,3524617,21104,3141228,20409,383389,11070,306705,10007,50849,3780,25835,2616,78767,4924,72270,4804,485,324,3665,837,2276,752,71,118,10194,1595,55284,4606,38971,3974,175594,6357
0400000US13,13,Georgia,4504094,24969,4033613,25727,3502205,26708,531408,14875,389829,15076,78857,6070,62722,5387,108432,6725,83178,5923,1282,830,20202,2533,3691,1224,79,93,9245,1969,65692,5064,72915,6440,214197,8325,2399663,17391,2133188,17593,1828856,18358,304332,10850,213911,9678,46107,4581,44314,5007,52583,4801,39159,4081,660,543,11324,1852,1440,645,0,271,7055,1670,39117,3947,48693,4959,119027,6658,2104431,16403,1900425,16338,1673349,16813,227076,8127,175918,8437,32750,3472,18408,2428,55849,4339,44019,3956,622,628,8878,1655,2251,974,79,93,2190,855,26575,3117,24222,3180,95170,5232
0400000US15,15,Hawaii,657446,7936,538204,7717,430921,8448,107283,5868,76626,5031,19830,2810,10827,2348,38522,3928,38098,3941,0,271,54,88,0,271,370,217,6314,1453,27697,3872,16604,2416,30105,3003,358321,4873,294558,4968,243459,6284,51099,3763,34676,3283,10097,2012,6326,1698,15832,2210,15491,2237,0,271,54,88,0,271,287,189,4321,1154,16187,3082,11846,1786,15577,2081,299125,5568,243646,5482,187462,5323,56184,3912,41950,3464,9733,1476,4501,1174,22690,2711,22607,2695,0,271,0,271,0,271,83,90,1993,875,11510,2150,4758,1394,14528,1824
0400000US16,16,Idaho,697445,7476,607355,8232,517886,7651,89469,4751,68505,4484,12905,2081,8059,1589,6415,1479,5997,1408,0,271,209,345,209,326,0,271,10672,1657,21840,2932,13422,2282,37741,3029,384638,6325,330970,6152,278732,5702,52238,3717,39491,3196,7438,1477,5309,1309,3730,964,3312,907,0,271,209,345,209,326,0,271,7882,1438,12619,2341,10357,1958,19080,2235,312807,5561,276385,6465,239154,6818,37231,2670,29014,2695,5467,1196,2750,711,2685,957,2685,957,0,271,0,271,0,271,0,271,2790,934,9221,1777,3065,998,18661,2101
0400000US17,17,Illinois,6202729,25682,5126342,26708,4541660,25799,584682,12829,465045,12077,70104,5461,49533,3943,542031,13138,248877,9781,4752,1319,138629,7441,149463,6264,310,279,33494,3526,184178,8789,68486,5053,248198,8356,3307880,16054,2755245,17459,2441597,17869,313648,9130,247354,7966,38572,3949,27722,2862,261882,9015,108782,6378,2520,1106,68352,4837,82183,4169,45,76,25646,3015,96968,5903,41742,3551,126397,5040,2894849,18695,2371097,19370,2100063,17699,271034,8254,217691,7933,31532,2955,21811,2353,280149,9287,140095,6815,2232,885,70277,5083,67280,4162,265,249,7848,1549,87210,5745,26744,3084,121801,5838
0400000US18,18,Indiana,2970548,18262,2734859,20771,2434018,19644,300841,11161,245251,10340,34836,3072,20754,2911,26758,2903,25935,2879,623,525,0,271,200,209,0,271,13369,2040,69500,4461,32055,3190,94007,4846,1567624,11576,1437859,12256,1276285,12020,161574,7000,129818,6387,18217,2227,13539,2128,11163,1735,10492,1656,471,474,0,271,200,209,0,271,9500,1569,37692,3619,23264,2721,48146,3354,1402924,13493,1297000,14176,1157733,13011,139267,6660,115433,6124,16619,1874,7215,1317,15595,2286,15443,2279,152,246,0,271,0,271,0,271,3869,1046,31808,2511,8791,1467,45861,3394
0400000US19,19,Iowa,1566652,9342,1392741,11434,1221945,11792,170796,6908,126648,5874,27309,2881,16839,2376,18919,2460,18842,2457,0,271,0,271,34,56,43,64,7583,1434,63699,3876,14189,1832,69521,3955,826286,7464,733219,9280,638521,8921,94698,4770,69705,3727,15946,2308,9047,1575,10188,1862,10148,1863,0,271,0,271,34,56,6,19,5366,1142,34182,2720,10141,1494,33190,2509,740366,7501,659522,7644,583424,7389,76098,3965,56943,3400,11363,1380,7792,1208,8731,1416,8694,1409,0,271,0,271,0,271,37,65,2217,736,29517,2694,4048,1004,36331,2838
0400000US20,20,Kansas,1451045,10233,1325586,10499,1175521,10123,150065,5371,114020,5203,22227,2295,13818,2660,6940,1545,6851,1535,89,113,0,271,0,271,0,271,5700,1482,36572,3151,15784,1889,60463,4949,780638,7185,709686,7421,624363,7673,85323,4485,64586,4119,12828,1952,7909,1820,3572,1208,3544,1210,28,37,0,271,0,271,0,271,4406,1126,20101,2551,11114,1542,31759,3355,670407,8015,615900,7697,551158,7321,64742,3209,49434,2969,9399,1317,5909,1274,3368,834,3307,807,61,109,0,271,0,271,0,271,1294,580,16471,1800,4670,1167,28704,2529
0400000US21,21,Kentucky,1893694,15090,1754400,15426,1542232,15395,212168,8927,168763,8286,27152,2873,16253,2392,21566,2876,21127,2829,296,228,0,271,143,230,0,271,3578,1054,44879,4508,15369,2095,53902,3855,997665,8582,921449,8881,807461,9353,113988,6110,89302,5398,14653,2121,10033,2034,9838,1586,9611,1551,84,101,0,271,143,230,0,271,2547,824,25755,3467,10653,1736,27423,2790,896029,11118,832951,11259,734771,10625,98180,4875,79461,4539,12499,1554,6220,1458,11728,2025,11516,2032,212,181,0,271,0,271,0,271,1031,598,19124,2427,4716,1176,26479,2345
0400000US22,22,Louisiana,1975948,15956,1827237,18470,1606738,18208,220499,8058,167379,7614,31587,3133,21533,2676,25634,3195,23337,3148,1255,832,0,271,0,271,1042,934,7059,1695,38639,4234,31164,3177,46215,4169,1047516,11778,965807,12640,840641,11877,125166,5555,92080,5110,18147,2337,14939,2169,12243,2622,10904,2599,1034,808,0,271,0,271,305,345,5839,1486,19927,2890,21489,2407,22211,2490,928432,10904,861430,11515,766097,12065,95333,5068,75299,4331,13440,1690,6594,1358,13391,1973,12433,1836,221,203,0,271,0,271,737,873,1220,625,18712,2622,9675,2023,24004,2405
0400000US23,23,Maine,633538,8163,558213,8802,489057,8687,69156,3777,55685,3432,7519,1286,5952,1117,4019,906,3670,876,0,271,29,49,0,271,320,233,3483,994,26058,2680,7812,1413,33953,2937,323383,4759,285342,5292,246270,5758,39072,2921,30841,2391,4117,1000,4114,1004,1910,668,1708,659,0,271,29,49,0,271,173,159,2022,669,13626,1935,5150,894,15333,2145,310155,5458,272871,5865,242787,5534,30084,2424,24844,2216,3402,711,1838,528,2109,653,1962,662,0,271,0,271,0,271,147,117,1461,697,12432,1832,2662,896,18620,1978
0400000US24,24,Maryland,2632012,21935,2274443,20584,1986458,19592,287985,10090,221497,9494,37854,4381,28634,3299,142586,7507,103938,6212,1872,864,30825,3492,5665,1204,286,272,8324,1646,69318,4848,26211,3029,111130,5972,1349746,14731,1174547,14724,1020259,14330,154288,6891,115024,6248,19657,3112,19607,3174,65502,4496,47087,4002,798,690,14345,2055,3035,927,237,217,6635,1521,35331,3373,15856,2296,51875,3873,1282266,13416,1099896,12565,966199,11590,133697,6104,106473,5874,18197,2285,9027,1685,77084,5193,56851,4062,1074,581,16480,2526,2630,1061,49,86,1689,713,33987,3180,10355,1649,59255,3658
0400000US25,25,Massachusetts,3381819,18045,2747133,20179,2456626,22463,290507,11358,230877,10060,34770,3628,24860,3802,298483,9248,101076,6775,11969,2216,130972,6088,52689,3779,1777,671,23609,2660,150084,7586,32525,3396,129985,5383,1744183,12900,1426685,12177,1278978,13390,147707,7484,116771,6501,17976,2248,12960,2242,148397,6192,46506,4787,6440,1674,66132,4240,28022,2713,1297,495,16398,2189,70481,5541,19004,2578,63218,3930,1637636,13106,1320448,14078,1177648,15419,142800,6809,114106,5880,16794,2511,11900,2638,150086,6938,54570,4684,5529,1308,64840,4370,24667,2506,480,354,7211,1331,79603,4919,13521,2180,66767,3563
0400000US26,26,Michigan,4411241,19893,4042552,19001,3629346,19677,413206,9941,333568,9043,50414,3764,29224,2880,62316,4190,61370,4143,243,216,409,224,56,91,238,187,20020,2471,97644,5167,33753,2799,154956,7093,2290998,12618,2098603,13385,1869209,13805,229394,6534,182280,6000,28705,2553,18409,2367,29414,3010,28775,3010,161,171,279,201,56,91,143,171,14852,2042,51560,3249,22692,2128,73877,4957,2120243,14065,1943949,14604,1760137,14906,183812,6058,151288,5173,21709,2273,10815,1514,32902,3067,32595,3061,82,97,130,115,0,271,95,99,5168,967,46084,3602,11061,1566,81079,4148
0400000US27,27,Minnesota,2797198,12211,2438946,13427,2174418,13837,264528,7520,207547,7313,34158,3126,22823,2536,95197,4673,89930,4554,468,368,1903,806,2796,998,100,107,23922,2177,80911,4934,23443,2334,134779,5290,1462495,8576,1277169,8927,1137215,9341,139954,4640,109748,4378,17789,2074,12417,2042,42402,3317,39549,3286,328,302,1105,644,1320,587,100,107,17133,1899,40897,3513,15935,1440,68959,4091,1334703,9173,1161777,9579,1037203,9977,124574,4915,97799,4680,16369,1787,10406,1510,52795,2779,50381,2677,140,225,798,438,1476,661,0,271,6789,1122,40014,3134,7508,1501,65820,3359
0400000US28,28,Mississippi,1199322,13483,1126991,13322,976545,13762,150446,6711,112275,6237,22168,2674,16003,2289,4476,1247,4061,1222,157,168,0,271,209,268,49,86,2948,1281,22129,2587,14858,2375,27920,3147,622247,9832,578451,9969,494534,10300,83917,5017,62059,4627,11117,1690,10741,1965,1700,645,1494,622,157,168,0,271,0,271,49,86,2739,1217,12809,2006,11274,2062,15274,2312,577075,8523,548540,8462,482011,8357,66529,4383,50216,4389,11051,1565,5262,1194,2776,948,2567,901,0,271,0,271,209,268,0,271,209,189,9320,1654,3584,1011,12646,1685
0400000US29,29,Missouri,2893867,16163,2630068,15428,2309346,16364,320722,9687,257604,8550,42193,3503,20925,2731,52991,4584,45984,4273,789,614,4981,1054,1221,627,16,28,5920,1245,57183,4622,29241,2349,118464,6032,1499046,10328,1353177,11079,1184372,11876,168805,6478,136147,5606,20036,2302,12622,2026,25353,2971,21972,2825,324,402,2176,696,881,496,0,271,4876,1153,31681,3350,20741,1954,63218,4370,1394821,12031,1276891,11463,1124974,11350,151917,5307,121457,4765,22157,1855,8303,1437,27638,3040,24012,2792,465,460,2805,814,340,247,16,28,1044,568,25502,2443,8500,1555,55246,4429
0400000US30,30,Montana,476288,6733,400984,7339,346417,6756,54567,4161,41998,3424,6745,1230,5824,1518,5251,1324,5251,1324,0,271,0,271,0,271,0,271,6916,1418,26037,2416,5945,1183,31155,3237,255552,4407,213075,4894,182727,4560,30348,2679,22165,2300,3887,779,4296,1091,3139,1058,3139,1058,0,271,0,271,0,271,0,271,4663,1114,13984,1756,4542,1168,16149,1864,220736,4145,187909,4171,163690,3924,24219,2240,19833,1822,2858,817,1528,643,2112,732,2112,732,0,271,0,271,0,271,0,271,2253,706,12053,1648,1403,456,15006,2065
0400000US31,31,Nebraska,962264,6784,866598,7628,766639,8085,99959,4667,77408,3967,14162,1650,8389,1716,6606,1321,6451,1308,48,79,0,271,0,271,107,178,4466,967,29203,2649,8984,1518,46407,2860,508041,5067,452609,5374,400797,5761,51812,3141,40473,2946,6833,1328,4506,1013,3573,985,3418,969,48,79,0,271,0,271,107,178,3277,878,16855,2042,6794,1265,24933,2223,454223,5741,413989,5625,365842,5674,48147,2695,36935,2331,7329,936,3883,1210,3033,853,3033,853,0,271,0,271,0,271,0,271,1189,487,12348,1643,2190,645,21474,1737
0400000US32,32,Nevada,1274145,10608,1132498,12042,978208,11619,154290,8367,120922,6639,21131,4050,12237,2403,47199,5403,47036,5400,0,271,163,266,0,271,0,271,5745,1310,29231,4195,21975,2519,37497,3236,704790,7383,620884,9061,536471,8592,84413,5759,65371,4860,11440,2421,7602,1895,28144,4189,27981,4166,0,271,163,266,0,271,0,271,5138,1308,15876,3286,15281,2269,19467,2234,569355,7713,511614,7204,441737,7466,69877,4523,55551,3739,9691,2345,4635,1265,19055,2758,19055,2758,0,271,0,271,0,271,0,271,607,400,13355,2099,6694,1623,18030,1920
0400000US33,33,New Hampshire,658937,8772,588126,8705,530211,8161,57915,3543,48176,3531,5885,1247,3854,935,3213,947,3087,928,0,271,0,271,97,159,29,51,2034,764,23631,2466,5952,1341,35981,3002,334626,6247,294019,6580,261638,6365,32381,2745,26516,2612,3210,986,2655,722,1606,702,1480,676,0,271,0,271,97,159,29,51,1205,534,13534,2045,4405,1152,19857,2279,324311,4857,294107,4961,268573,4392,25534,2223,21660,2129,2675,685,1199,545,1607,591,1607,591,0,271,0,271,0,271,0,271,829,521,10097,1411,1547,613,16124,1884
0400000US34,34,New Jersey,4037781,22076,3441949,20337,3058571,20569,383378,9333,282225,8516,53265,5026,47888,4446,223457,8225,153332,6920,1436,582,27270,2902,40482,3235,937,559,13083,2240,139600,8419,77489,7132,142203,7189,2129656,14652,1808879,14520,1597399,15160,211480,8370,149212,7039,32907,4242,29361,3812,115881,5881,74149,4861,912,458,16036,2183,24521,2761,263,257,9972,1987,75946,5478,42592,4896,76386,4906,1908125,14451,1633070,13347,1461172,13740,171898,4974,133013,4924,20358,2437,18527,2405,107576,5629,79183,5620,524,367,11234,1849,15961,1734,674,483,3111,866,63654,4650,34897,4044,65817,4118
