GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US12,12,Florida,8142524,32580,314205,9419,747652,10295,3643659,17954,1899028,13300,714366,10875,446191,9213,377423,9293,6490021,32503,213727,8131,560220,11294,2911916,19877,1551517,15714,592618,10504,367356,9110,292667,8048,857838,19037,56513,4069,110306,6878,416103,13739,161650,6102,51378,4188,32002,2849,29886,2550,155945,8649,10184,2080,23137,3791,65824,5667,32143,3642,11334,1683,7170,1774,6153,1535,132700,7446,16634,2219,19644,3058,47093,5509,25415,2583,7337,1794,7429,1800,9148,1661,165250,9004,12469,1616,21205,2689,72126,6423,35387,4036,11229,1642,5973,1185,6861,1462,340770,9629,4678,1083,13140,2097,130597,6289,92916,5887,40470,3200,26261,2162,32708,3150
0400000US13,13,Georgia,4333325,21575,175327,7022,401011,8356,2098029,14961,984331,10793,338559,8082,201353,7321,134715,5314,3416499,20715,113641,5307,297465,8544,1656341,13657,797512,10770,275868,7369,165880,6810,109792,4237,477073,14542,32945,3527,57326,4368,246627,10188,88906,4300,27626,3203,15079,2199,8564,1427,96130,7419,6543,1547,13285,2370,46243,4846,18958,3066,6240,1531,3396,898,1465,643,70839,6718,9205,1679,12163,1814,27725,4405,12854,2366,3796,1021,2112,640,2984,1004,84228,6854,7156,1607,11446,2473,41287,4376,15345,2250,4732,1259,2383,800,1879,678,188556,8282,5837,1561,9326,1788,79806,5008,50756,3730,20297,2929,12503,1733,10031,1730
0400000US15,15,Hawaii,628564,6795,22791,2162,62535,3184,276747,4164,145357,3301,57207,3617,36159,2696,27768,1972,426520,7854,12773,1855,39643,3055,193913,5688,101456,3340,38603,2936,24004,2187,16128,1550,95832,5110,3769,891,8667,1833,45268,3678,21917,2117,8508,1809,4592,896,3111,872,35326,2785,2164,798,3345,960,12477,2005,7447,1281,4055,779,3253,929,2585,876,27156,3179,2342,855,6519,1693,9641,1905,4385,1047,1845,670,866,319,1558,574,17214,2489,774,441,3231,1385,7212,1385,3196,941,862,399,1030,511,909,438,26516,2681,969,773,1130,482,8236,1841,6956,1356,3334,820,2414,567,3477,900
0400000US16,16,Idaho,682844,7481,36415,2811,72561,2425,305790,5244,155389,2982,56190,2647,33365,2572,23134,2331,521695,8565,26087,2487,53807,2467,234080,5152,120285,3510,44650,2291,26379,2245,16407,1965,79154,4463,5093,1100,10731,1773,39698,3365,16182,1944,3683,930,2234,670,1533,635,5076,1006,58,86,379,200,1321,513,2074,749,802,343,442,255,0,267,21756,2308,3125,985,2944,781,7695,1688,3644,884,2013,719,1195,452,1140,401,18166,2641,1286,698,3119,964,8345,1561,3870,1001,1174,543,251,200,121,123,36997,3222,766,478,1581,658,14651,2081,9334,1687,3868,764,2864,713,3933,957
0400000US17,17,Illinois,5997956,22464,258177,6791,577602,8372,2718610,15082,1413002,11638,504741,7457,302402,6661,223422,6631,4413291,26930,164690,5907,389386,7121,1989660,20492,1083589,11933,393085,7393,229242,5914,163639,5824,558475,14809,39014,3242,67286,5235,265891,10894,114076,4662,35913,3335,21630,2343,14665,1800,531017,11771,17961,2265,65098,4238,269521,8571,105270,5285,35880,2791,22842,2457,14445,2117,183810,7041,23690,2468,37535,3477,63464,5030,30951,2560,11858,1539,7638,1529,8674,1526,91877,5049,7074,1555,10296,1764,42486,3105,19142,2041,6188,1377,3813,1075,2878,704,219486,7761,5748,1204,8001,1604,87588,4475,59974,3638,21817,1827,17237,1762,19121,1942
0400000US18,18,Indiana,2900016,16823,131607,5235,268896,7033,1283260,11000,694062,6977,260649,6048,144001,4496,117541,3829,2413724,16018,91435,4395,207564,6299,1076173,10755,594917,7604,225169,5868,124321,4239,94145,3301,274319,8582,21436,2136,34505,2974,128659,5761,55158,3055,18672,2313,8364,1232,7525,1087,20627,2403,1728,650,3116,933,7849,1485,4324,921,1610,552,1053,461,947,427,62122,4481,11819,1691,15369,2090,16058,2152,9134,1373,3697,865,2161,660,3884,855,34668,2921,2461,588,3519,1085,15663,2061,7743,1344,2517,680,1651,642,1114,354,94556,4721,2728,775,4823,1060,38858,3629,22786,2333,8984,1443,6451,1115,9926,1508
0400000US19,19,Iowa,1501636,10108,86010,3179,159405,3386,606992,6781,361077,4237,140378,4059,78533,3099,69241,2902,1181222,11059,61937,2691,119141,4134,480023,7046,291067,4541,114372,3512,63975,2793,50707,2316,150834,6471,9211,1236,18721,2361,70183,4457,33388,2725,10464,1331,4602,813,4265,870,17111,2205,1003,526,2440,582,8706,1668,2871,959,1181,477,457,288,453,271,58762,3423,9099,1264,13313,1902,17098,2275,8803,1281,4344,861,2160,482,3945,793,19905,1891,1057,514,1651,664,8241,1489,5884,1049,1339,356,984,362,749,341,73802,3925,3703,826,4139,937,22741,2097,19064,2018,8678,1289,6355,1048,9122,1256
0400000US20,20,Kansas,1387425,11649,74024,3875,143864,5195,587374,8566,325165,4914,119468,4003,73736,3694,63794,2977,1130916,11761,58537,3940,111583,4535,475952,8528,275400,4925,99903,3850,61079,3272,48462,2689,133351,6256,8706,1382,17432,2339,63486,4717,25269,2470,9120,1378,5138,922,4200,852,7161,1481,500,342,1010,517,3159,1039,1095,459,479,231,601,363,317,216,36912,3138,3325,680,9060,1680,12529,2143,6394,1171,2230,654,1618,539,1756,514,19017,2170,1274,450,2712,976,9494,1734,2972,819,1053,384,795,293,717,314,60068,3272,1682,548,2067,699,22754,2248,14035,1563,6683,943,4505,1000,8342,1006
0400000US21,21,Kentucky,1880402,16550,87851,4669,179830,5548,866915,11034,435617,6899,155760,5306,87659,3610,66770,3910,1532402,15680,57107,4123,137477,5952,712548,10048,367983,7134,130149,5140,75407,3468,51731,3204,202924,7315,19022,2249,23090,2469,99302,5645,38091,3169,13415,1664,4626,1004,5378,995,20770,2580,1606,651,2925,927,9715,1901,3569,755,1241,507,723,366,991,474,40285,3778,5306,1102,8951,1580,13819,2304,6934,1585,1784,538,1373,611,2118,653,23907,2926,1710,603,3691,1097,10623,2127,4749,1052,1370,529,748,423,1016,572,60114,4091,3100,727,3696,917,20908,2593,14291,1790,7801,1330,4782,979,5536,1034
0400000US22,22,Louisiana,1860956,16291,81525,4736,214843,6107,815943,9136,437416,6423,148394,5437,90477,4496,72358,4108,1504472,16193,57142,4096,167135,5383,661594,9726,357891,7232,126073,4813,75802,4180,58835,3541,210924,7913,15526,2302,28623,2957,99058,5618,43863,4096,10909,1538,6888,1156,6057,1119,20935,2573,1957,918,3381,1150,7302,1531,5543,1419,1281,478,923,456,548,336,37268,3662,4325,1180,7849,1349,11411,2084,7845,1708,2335,656,1998,647,1505,575,36519,3235,1809,768,4405,1416,16621,2638,9414,1534,2470,1117,1027,527,773,397,50838,4330,766,390,3450,1070,19957,3024,12860,1732,5326,1094,3839,965,4640,948
0400000US23,23,Maine,632517,6177,30632,2299,52199,2545,255532,4106,163656,3421,64015,2411,38289,2197,28194,1807,502128,6289,19753,1825,37195,2382,208379,4578,133307,3653,52495,2641,30139,2019,20860,1471,60813,4185,5751,1213,7975,1431,26243,2355,12829,1574,3749,827,2114,488,2152,707,4000,1205,436,357,544,410,1711,725,912,515,226,181,10,17,161,198,25602,2764,3569,898,4570,1147,7020,1388,5869,1367,1654,580,1818,535,1102,462,8798,1583,562,289,690,443,3903,1201,1857,568,951,457,695,417,140,129,31176,2397,561,446,1225,509,8276,1348,8882,1239,4940,954,3513,714,3779,760
0400000US24,24,Maryland,2533049,18945,112255,4898,238875,7283,1103371,11598,611026,7844,221712,5548,139763,5050,106047,4369,1941195,22040,67988,3827,165599,7324,854722,13400,484789,7789,175537,5374,111089,4004,81471,3890,263185,10066,19875,1807,31247,3058,119618,7108,54502,3899,19507,2355,10135,1623,8301,1347,131304,7534,11506,2040,20617,2579,55642,4798,26098,2640,8643,1536,5522,1173,3276,912,71955,5027,9533,1821,15055,2257,25185,3204,12415,1872,4494,1115,3049,778,2224,610,25172,2779,1618,573,2927,872,10969,1763,5874,1312,1488,567,1245,511,1051,542,100238,4509,1735,560,3430,992,37235,2970,27348,2768,12043,1546,8723,1233,9724,1122
0400000US25,25,Massachusetts,3248181,20259,132054,4875,296881,7353,1420460,12055,793722,7646,294203,7314,177507,5839,133354,5353,2379417,21329,77584,3486,188526,6503,1030106,14785,613770,7958,231385,6355,139157,5480,98889,4649,263928,11724,20274,2270,26960,2885,121541,6673,59194,4808,19304,2566,8776,1552,7879,1411,292831,11034,9333,1508,38709,4296,153464,7084,55237,4052,17547,1887,12021,1455,6520,1123,136013,6866,18172,2120,28441,3037,52470,4170,17518,1996,7982,1169,5788,1007,5642,1110,48836,5008,3496,1013,6925,2057,21611,3416,10701,2046,2776,790,1979,691,1348,582,127156,6301,3195,707,7320,1948,41268,3689,37302,3348,15209,2010,9786,1689,13076,1820
0400000US26,26,Michigan,4353614,19490,198904,5818,422008,7763,1930457,13327,1085025,8771,372431,6837,203864,5352,140925,4884,3616966,19895,141515,4182,330394,8723,1614141,12767,924535,8766,320218,6326,173844,5176,112319,4587,384632,10621,28317,2568,48267,3988,182268,6779,81163,4084,25717,2030,10288,1324,8612,1158,53364,4186,5010,1193,8553,1695,22459,2702,10889,1604,3031,832,2457,747,965,461,99599,5158,16223,2062,22420,2719,29758,2927,17410,1780,6080,874,3558,773,4150,794,50333,3622,4747,1039,5715,1166,23162,2773,10664,1616,3436,768,1661,481,948,371,148720,5119,3092,720,6659,1224,58669,3758,40364,2797,13949,1421,12056,1501,13931,1444
0400000US27,27,Minnesota,2699357,11495,134013,4153,266435,4729,1170641,7810,661501,4962,237955,4831,132616,3665,96196,3134,2099771,11394,91089,3765,201284,5313,918884,8911,527662,6035,188785,4612,103964,3169,68103,2625,254716,7965,18604,1683,29969,3089,117652,6088,54028,3011,17434,1606,9773,1029,7256,1147,84080,4881,4239,1078,10666,1838,38310,3268,17603,1795,7352,1250,3549,737,2361,855,81048,4822,12232,1802,13330,1915,25920,2486,15888,1496,6066,958,3433,709,4179,765,42062,2916,3194,853,4569,1006,17348,1947,9895,1177,3872,742,1545,492,1639,531,137680,5220,4655,901,6617,1227,52527,3351,36425,2062,14446,1486,10352,1270,12658,1185
0400000US28,28,Mississippi,1137160,13327,53196,3665,113899,5802,510732,8451,267399,6125,93659,3860,53810,3305,44465,2896,937740,13896,39382,3320,91543,5253,419423,8586,224842,6115,79761,3999,46535,3001,36254,2721,128386,6542,9283,1747,14945,2240,63803,4405,26610,3050,7334,1262,3571,741,2840,743,4135,1177,129,195,403,371,1647,711,961,520,472,309,290,229,233,228,20785,2344,2304,500,3714,751,7810,1732,2352,752,2034,699,1055,481,1516,654,17453,2429,788,556,1961,869,8225,1826,5084,1207,537,270,446,336,412,259,28661,2447,1310,588,1333,563,9824,1383,7550,1543,3521,883,1913,521,3210,796
0400000US29,29,Missouri,2801049,17914,138380,5129,273549,6556,1223288,9739,666008,8465,237680,5747,151401,5293,110743,3849,2263740,16975,101976,4387,209449,5574,990347,10633,551164,6903,201178,5303,125292,4570,84334,3553,288572,8390,18929,1826,35299,3569,140186,6528,59637,3656,15326,1779,10689,1598,8506,1449,46241,3939,3493,1019,6899,1738,16652,2221,11512,1802,3548,1019,2248,815,1889,697,55844,4591,7158,1149,11297,1742,20805,3184,8002,1290,3352,810,1743,490,3487,783,34729,3245,3016,954,4613,1178,13946,1879,8303,1303,2331,701,1502,522,1018,625,111923,4631,3808,752,5992,1523,41352,3155,27390,2339,11945,1766,9927,1422,11509,1250
0400000US30,30,Montana,460787,6510,22886,1778,45571,2926,182572,4162,116583,2434,48088,2553,26555,2167,18532,1554,339906,6372,14777,1796,33277,2601,135951,4202,88314,2939,35434,2571,20145,1582,12008,1205,48510,3479,3409,771,6766,1376,19801,1975,11516,1777,3635,916,1741,557,1642,489,5862,1405,0,267,428,219,2979,1059,1449,582,404,282,602,611,0,267,22053,2523,2309,640,2110,714,7347,1352,5258,1152,3427,765,781,298,821,365,11147,1711,1084,437,1264,840,5716,1343,1656,491,688,278,395,257,344,314,33309,2673,1307,577,1726,737,10778,1528,8390,1314,4500,911,2891,708,3717,650
0400000US31,31,Nebraska,924995,7494,52932,3554,98894,3378,379001,5132,219756,3503,82261,2704,49691,2398,42460,2223,738747,8300,41406,3184,75802,3291,305664,5749,177450,4257,67128,2685,40030,2410,31267,1840,86850,4549,5853,1115,12017,1960,40101,3097,17530,1739,6043,933,3193,711,2113,584,6303,1400,675,465,1123,609,2624,842,1007,475,401,328,344,240,129,113,26782,2309,2680,515,4279,1074,7953,1403,6255,935,1914,443,1519,415,2182,540,15059,2108,869,479,3102,827,5136,1281,3531,938,1423,613,591,279,407,239,51254,3408,1449,646,2571,894,17523,1969,13983,1657,5352,859,4014,849,6362,854
